WikidataID,LabelWikidata,Class
Q4082,Hattingen,LOCATION
Q4083,Eschweiler,LOCATION
Q4084,22 BC,PERIOD
Q4085,Cape Agulhas,LOCATION
Q4086,Menden,LOCATION
Q4087,Ammonia,PERIOD
Q4088,38 BC,PERIOD
Q4089,ASVEL Basket,LOCATION
Q4090,Sankt Augustin,LOCATION
Q4091,Fujairah,LOCATION
Q4092,Cape of Good Hope,LOCATION
Q4093,Glasgow,LOCATION
Q4094,Hilden,LOCATION
Q4095,28 BC,PERIOD
Q4096,Vélo'v,LOCATION
Q4097,Pion,PERIOD
Q4098,Greifswald,LOCATION
Q4099,18 BC,PERIOD
Q4100,Baden-Baden,LOCATION
Q4101,15 BC,PERIOD
Q4102,Lyon–Bron Airport,LOCATION
Q4103,Cape St. Vincent,LOCATION
Q4104,Need for Speed: Shift,PERIOD
Q4105,Meerbusch,LOCATION
Q4106,33 BC,PERIOD
Q4107,Huanglong_ Sichuan,LOCATION
Q4108,Bad Salzuflen,LOCATION
Q4109,Chris Rock,PERSON
Q4110,Cape Arkona,LOCATION
Q4111,Jiuzhaigou,LOCATION
Q4112,Stoneyburn,LOCATION
Q4113,Pulheim,LOCATION
Q4114,Dechmont,LOCATION
Q4115,Mid Calder,LOCATION
Q4116,Blackridge_ West Lothian,LOCATION
Q4117,Trossachs,LOCATION
Q4118,Sulfuric acid,PERIOD
Q4119,Adam Carolla,PERSON
Q4120,Neu-Ulm,LOCATION
Q4121,IJsselmeer,LOCATION
Q4122,Wolfenbüttel,LOCATION
Q4123,30 BC,PERIOD
Q4124,Franciszek Smuda,PERSON
Q4125,Canut revolts,LOCATION
Q4126,Schweinfurt,LOCATION
Q4127,Lake Constance,LOCATION
Q4128,Louis Aragon,PERSON
Q4129,12 BC,PERIOD
Q4130,Orbit,PERIOD
Q4131,Hamilton_ South Lanarkshire,LOCATION
Q4132,Summer Palace,LOCATION
Q4133,Nordhorn,LOCATION
Q4134,Wollomombi_ New South Wales,LOCATION
Q4135,List of World Heritage Sites in the Arab States,PERIOD
Q4136,List of people from Lyon,LOCATION
Q4137,Elsa Triolet,PERSON
Q4138,Chiemsee,LOCATION
Q4139,Pequeña Copa del Mundo de Clubes,PERIOD
Q4140,Waiblingen,LOCATION
Q4141,Copa Iberoamericana,LOCATION
Q4142,,PERSON
Q4143,,PERIOD
Q4144,,PERIOD
Q4145,Patrice O'Neal,PERSON
Q4146,,PERIOD
Q4147,Arches Cluster,PERIOD
Q4148,,PERIOD
Q4149,Neustadt an der Weinstraße,LOCATION
Q4150,2013 FIFA U-20 World Cup,LOCATION
Q4151,,PERIOD
Q4152,Neuschwanstein Castle,LOCATION
Q4153,George Bournoutian,PERSON
Q4154,,PERIOD
Q4155,,PERIOD
Q4156,Dong Hoi Airport,LOCATION
Q4157,,PERIOD
Q4158,Langenhagen,LOCATION
Q4159,,PERIOD
Q4160,,PERIOD
Q4161,,PERIOD
Q4162,,PERIOD
Q4163,,PERIOD
Q4164,,PERIOD
Q4165,Bad Homburg vor der Höhe,LOCATION
Q4166,,PERIOD
Q4167,Festival of Lights (Lyon),LOCATION
Q4168,Lorelei,LOCATION
Q4169,Outer space,PERIOD
Q4170,,PERIOD
Q4171,Willich,LOCATION
Q4172,,PERIOD
Q4173,,PERIOD
Q4174,Emden,LOCATION
Q4175,Ibbenbüren,LOCATION
Q4176,Cologne Cathedral,LOCATION
Q4177,45 BC,PERIOD
Q4178,Wetzlar,LOCATION
Q4179,Guignol,PERIOD
Q4180,46 BC,PERIOD
Q4181,Gummersbach,LOCATION
Q4182,Weizmann Institute of Science,LOCATION
Q4183,Gespaltene Persönlichkeit,PERIOD
Q4184,Autobiography,PERIOD
Q4185,Lingen_ Germany,LOCATION
Q4186,Harz,LOCATION
Q4187,Wulingyuan,LOCATION
Q4188,Superluminous supernova,PERIOD
Q4189,Claire Holt,PERSON
Q4190,Passau,LOCATION
Q4191,Lucerne,LOCATION
Q4192,Bergkamen,LOCATION
Q4193,41 BC,PERIOD
Q4194,Sauerland,LOCATION
Q4195,Erftstadt,LOCATION
Q4196,49 BC,PERIOD
Q4197,Cuxhaven,LOCATION
Q4198,Ore Mountains,LOCATION
Q4199,Jérôme Neuville,PERSON
Q4200,Orchestre National de Lyon,PERIOD
Q4201,42 BC,PERIOD
Q4202,Neutron star,PERIOD
Q4203,Felix Baumgartner,PERSON
Q4204,Black Forest,LOCATION
Q4205,Opéra National de Lyon,LOCATION
Q4206,25 BC,PERIOD
Q4207,Bavarian Forest,LOCATION
Q4208,,LOCATION
Q4209,47 BC,PERIOD
Q4210,Thuringian Forest,LOCATION
Q4211,10 BC,PERIOD
Q4212,Ned Beatty,PERSON
Q4213,Telescope,PERIOD
Q4214,Adam de la Halle,PERSON
Q4215,,PERIOD
Q4216,Latin Cup,PERIOD
Q4217,,PERIOD
Q4218,Hungarian conquest of the Carpathian Basin,PERIOD
Q4219,Rothaar Mountains,LOCATION
Q4220,,PERIOD
Q4221,Théâtre des Célestins,LOCATION
Q4222,,PERIOD
Q4223,Julian McMahon,PERSON
Q4224,Demographics of Russia,LOCATION
Q4225,Emmen_ Switzerland,LOCATION
Q4226,United States presidential election_ 2012,LOCATION
Q4227,James Coburn,PERSON
Q4228,Demographics of Uruguay,LOCATION
Q4229,,PERIOD
Q4230,Union of South American Nations,LOCATION
Q4231,,PERIOD
Q4232,Bernard Lacombe,PERSON
Q4233,Halle Tony Garnier,LOCATION
Q4234,,PERIOD
Q4235,Miley Cyrus,PERSON
Q4236,Siebengebirge,LOCATION
Q4237,Fleury Di Nallo,PERSON
Q4238,,PERIOD
Q4239,,PERIOD
Q4240,Serge Chiesa,PERSON
Q4241,,PERIOD
Q4242,,PERIOD
Q4243,Sheikh Safi al-Din Khānegāh and Shrine Ensemble,LOCATION
Q4244,,PERIOD
Q4245,Jean-Michel Aulas,PERSON
Q4246,,PERIOD
Q4247,Rodolphe Töpffer,PERSON
Q4248,,PERIOD
Q4249,,PERIOD
Q4250,Place Ampère,LOCATION
Q4251,,PERIOD
Q4252,Mii,PERIOD
Q4253,,PERIOD
Q4254,,PERIOD
Q4255,,PERIOD
Q4256,,PERIOD
Q4257,,PERIOD
Q4258,Place Carnot,LOCATION
Q4259,,PERIOD
Q4260,,PERIOD
Q4261,Michel Platini,PERSON
Q4262,Radio wave,PERIOD
Q4263,,PERIOD
Q4264,Mercosur,LOCATION
Q4265,,PERIOD
Q4266,Party of Regions,LOCATION
Q4267,Adémar de Chabannes,PERSON
Q4268,East Coast of the United States,LOCATION
Q4269,Lake Poteriteri,LOCATION
Q4270,Tom DeLonge,PERSON
Q4271,Mark Hoppus,PERSON
Q4272,Lake Waikaremoana,LOCATION
Q4273,Raymond of Aguilers,PERSON
Q4274,,PERIOD
Q4275,,PERIOD
Q4276,Dudo of Saint-Quentin,PERSON
Q4277,Gurren Lagann,PERIOD
Q4278,,PERIOD
Q4279,Richard Barbieri,PERSON
Q4280,Democratic Party (Spain),LOCATION
Q4281,,PERSON
Q4282,Progressive Republican Party (Spain),PERIOD
Q4283,Lake Brunner,LOCATION
Q4284,Lake Tarawera,LOCATION
Q4285,Theophanes of Byzantium,PERSON
Q4286,,PERIOD
Q4287,Margarine,PERIOD
Q4288,,PERSON
Q4289,Guibert of Nogent,PERSON
Q4290,Investment,PERIOD
Q4291,,PERSON
Q4292,Space Battleship Yamato,PERIOD
Q4293,Jon Abrahams,PERSON
Q4294,Facit catalog,LOCATION
Q4295,Peter Abelard,PERSON
Q4296,Monarchy of New Zealand,LOCATION
Q4297,,PERIOD
Q4298,Publius Flavius Vegetius Renatus,PERSON
Q4299,Coheed and Cambria,PERIOD
Q4300,Codex Theodosianus,PERIOD
Q4301,Arusha,LOCATION
Q4302,Chrétien de Troyes,PERSON
Q4303,Autofellatio,PERIOD
Q4304,,PERIOD
Q4305,,PERIOD
Q4306,Radio astronomy,PERIOD
Q4307,,PERIOD
Q4308,Video card,PERIOD
Q4309,,PERIOD
Q4310,,PERIOD
Q4311,,PERIOD
Q4312,,PERIOD
Q4313,Alain de Lille,PERSON
Q4314,,PERIOD
Q4315,Subak (irrigation),LOCATION
Q4316,Project A-ko,CREATION
Q4317,,PERIOD
Q4318,Theopompus,PERSON
Q4319,List of languages by number of native speakers,PERIOD
Q4320,Archi people,PERIOD
Q4321,Motherboard,PERIOD
Q4322,,PERIOD
Q4323,Albert of Aix,PERSON
Q4324,,PERIOD
Q4325,,PERIOD
Q4326,,PERIOD
Q4327,,PERIOD
Q4328,Alberich of Reims,PERSON
Q4329,Lipoxin,PERIOD
Q4330,Marina Fernandez,PERSON
Q4331,CH3,PERIOD
Q4332,Đorđe Gagić,PERSON
Q4333,,PERIOD
Q4334,Grace note,PERIOD
Q4335,Pointe-au-Père_ Quebec,LOCATION
Q4336,,PERIOD
Q4337,Rodger Bumpass,PERSON
Q4338,,PERIOD
Q4339,,PERIOD
Q4340,Andreas Capellanus,PERSON
Q4341,Primorsky Krai,LOCATION
Q4342,,PERIOD
Q4343,Sound card,PERIOD
Q4344,Arnaut Daniel,PERSON
Q4345,,PERIOD
Q4346,Waren (Müritz),LOCATION
Q4347,Barefoot Gen,PERIOD
Q4348,TV tuner card,PERIOD
Q4349,Jimmy Bennett,PERSON
Q4350,Melissa Fahn,PERSON
Q4351,,PERIOD
Q4352,,PERIOD
Q4353,,PERIOD
Q4354,Hinterland,PERIOD
Q4355,,PERIOD
Q4356,Wedel,LOCATION
Q4357,,PERIOD
Q4358,Ukrainian parliamentary election_ 2012,LOCATION
Q4359,,PERIOD
Q4360,Pulsar,PERIOD
Q4361,Curitiba,LOCATION
Q4362,Social Democratic Party of Lithuania,LOCATION
Q4363,Neumühle/Elster,LOCATION
Q4364,,PERIOD
Q4365,,PERIOD
Q4366,,PERIOD
Q4367,,PERIOD
Q4368,,PERIOD
Q4369,Dimethylglycine,PERIOD
Q4370,Oleamide,PERIOD
Q4371,Ride (band),PERIOD
Q4372,The Wedding Present,PERIOD
Q4373,Battle of White Mountain,LOCATION
Q4374,,PERIOD
Q4375,Bronchoconstriction,PERIOD
Q4376,Rue des Marronniers,LOCATION
Q4377,Mouse lemur,ANIMAL
Q4378,Titilupe,PERIOD
Q4379,Anemarrhena asphodeloides,ANIMAL
Q4380,Don't Trust the B-in Apartment 23,PERIOD
Q4381,Carlos Pellicer,PERSON
Q4382,Ice hockey at the 2014 Winter Olympics,LOCATION
Q4383,International Federation of Football History & Statistics,PERIOD
Q4384,Anthem of the Byelorussian Soviet Socialist Republic,LOCATION
Q4385,Palau at the 2000 Summer Olympics,PERIOD
Q4386,Palau at the 2004 Summer Olympics,PERIOD
Q4387,,PERIOD
Q4388,Red squirrel,ANIMAL
Q4389,,PERIOD
Q4390,,PERIOD
Q4391,,PERIOD
Q4392,,PERIOD
Q4393,,PERIOD
Q4394,,PERIOD
Q4395,Florencia del Saracho,PERSON
Q4396,Svoboda (political party),LOCATION
Q4397,South Huron,LOCATION
Q4398,Pangaea,PERIOD
Q4399,Bazaar of Tabriz,LOCATION
Q4400,,PERIOD
Q4401,2015 IIHF World Championship,LOCATION
Q4402,,PERIOD
Q4403,2014 IIHF World Championship,LOCATION
Q4404,,PERIOD
Q4405,1993–94 UEFA Champions League,PERIOD
Q4406,Tuvaluan dollar,LOCATION
Q4407,Methyl group,PERIOD
Q4408,Mr. Lawrence,PERSON
Q4409,Sinclair Research,LOCATION
Q4410,,PERIOD
Q4411,Battle of Valmy,LOCATION
Q4412,West Africa,PERIOD
Q4413,Alpha Condé,PERSON
Q4414,Faure Gnassingbé,PERSON
Q4415,Queen Millennia,PERIOD
Q4416,Vogtländisches Oberland,LOCATION
Q4417,List of Janya ragas,PERIOD
Q4418,,PERIOD
Q4419,,PERIOD
Q4420,,PERIOD
Q4421,Forest,PERIOD
Q4422,,PERIOD
Q4423,,PERIOD
Q4424,,PERIOD
Q4425,Eiger,LOCATION
Q4426,Auma-Weidatal,LOCATION
Q4427,,PERIOD
Q4428,2013 IIHF World Championship,LOCATION
Q4429,2016 Men's World Ice Hockey Championships,PERIOD
Q4430,Cleopatra (1963 film),CREATION
Q4431,Bad Köstritz,LOCATION
Q4432,USB flash drive,PERIOD
Q4433,Zichyújfalu,LOCATION
Q4434,,PERIOD
Q4435,,PERIOD
Q4436,,PERIOD
Q4437,,PERIOD
Q4438,Clarington,LOCATION
Q4439,Hard disk drive,PERIOD
Q4440,Eric Bana,PERSON
Q4441,Emily Dickinson,PERSON
Q4442,Wanted (comics),PERIOD
Q4443,Pope Pius VIII,PERSON
Q4444,Wanted (2008 film),CREATION
Q4445,,PERIOD
Q4446,Bašanija,LOCATION
Q4447,Despicable Me,PERIOD
Q4448,Pope Benedict XV,PERSON
Q4449,,PERIOD
Q4450,,PERIOD
Q4451,,PERIOD
Q4452,Thomas of Metsoph,PERSON
Q4453,,PERIOD
Q4454,Khabarovsk,LOCATION
Q4455,,PERIOD
Q4456,Rizzoli & Isles,PERIOD
Q4457,Franz Beckenbauer,PERSON
Q4458,,PERIOD
Q4459,,PERIOD
Q4460,Persian gardens,LOCATION
Q4461,Troian Bellisario,PERSON
Q4462,Joachim Löw,PERSON
Q4463,Virodhamine,PERIOD
Q4464,Further Mathematics,PERIOD
Q4465,Peter Jackson,PERSON
Q4466,Titanic II (film),PERIOD
Q4467,,PERIOD
Q4468,Goby,ANIMAL
Q4469,Talca,LOCATION
Q4470,The Wheel of Time,PERIOD
Q4471,Delirious (2006 film),CREATION
Q4472,Aulesti,LOCATION
Q4473,Jennette McCurdy,PERSON
Q4474,Ortuella,LOCATION
Q4475,,PERIOD
Q4476,Zalla,LOCATION
Q4477,,PERIOD
Q4478,Punjab_ Pakistan,LOCATION
Q4479,,CREATION
Q4480,Balmaseda,LOCATION
Q4481,Barrika,LOCATION
Q4482,Film criticism,PERIOD
Q4483,,PERIOD
Q4484,Bosphorus Bridge,LOCATION
Q4485,,PERIOD
Q4486,,PERIOD
Q4487,Federico Gamboa,PERSON
Q4488,Clancy Brown,PERSON
Q4489,Stefanie Heinzmann,PERSON
Q4490,Zach Gilford,PERSON
Q4491,Anna Faris,PERSON
Q4492,Optical disc drive,PERIOD
Q4493,Piadena,LOCATION
Q4494,,PERIOD
Q4495,,PERIOD
Q4496,Mitt Romney,PERSON
Q4497,,PERIOD
Q4498,Comtessa de Dia,PERSON
Q4499,,PERIOD
Q4500,Vince Gilligan,PERSON
Q4501,Bernart de Ventadorn,PERSON
Q4502,,PERIOD
Q4503,Network switch,PERIOD
Q4504,Komodo dragon,ANIMAL
Q4505,Bram Moszkowicz,PERSON
Q4506,Béroul,PERSON
Q4507,Friday Night Lights (TV series),PERIOD
Q4508,Navy,PERIOD
Q4509,Chloë Grace Moretz,PERSON
Q4510,Bertran de Born,PERSON
Q4511,Kotayk Province,LOCATION
Q4512,VfB Stuttgart,SPORT_TEAM
Q4513,Mahabodhi Temple,LOCATION
Q4514,Yakovlev Yak-130,PERIOD
Q4515,,PERIOD
Q4516,Lorentz National Park,LOCATION
Q4517,Bernard Katz,PERSON
Q4518,Alison Lohman,PERSON
Q4519,Naqsh-e Jahan Square,LOCATION
Q4520,Komodo National Park,LOCATION
Q4521,Tropical Rainforest Heritage of Sumatra,LOCATION
Q4522,Ujung Kulon National Park,LOCATION
Q4523,Chogha Zanbil,LOCATION
Q4524,Alpine pika,ANIMAL
Q4525,NCIS (TV series),PERIOD
Q4526,Sundarbans,LOCATION
Q4527,Western Ghats,LOCATION
Q4528,Mountain railways of India,LOCATION
Q4529,Veronica Mars,PERIOD
Q4530,Coat of arms of Peru,LOCATION
Q4531,Soltaniyeh,LOCATION
Q4532,,PERIOD
Q4533,Victorious,PERIOD
Q4534,Andalién River,LOCATION
Q4535,Baikal seal,ANIMAL
Q4536,Matchstick Men,CREATION
Q4537,SWD Powervolleys Düren,LOCATION
Q4538,Jonathan Winters,PERSON
Q4539,Cooperative,PERIOD
Q4540,Eschen,LOCATION
Q4541,,PERIOD
Q4542,,PERIOD
Q4543,Beach volleyball,PERIOD
Q4544,,PERIOD
Q4545,,PERIOD
Q4546,,PERIOD
Q4547,Daniel Craig,PERSON
Q4548,Turkish Airlines,LOCATION
Q4549,Farrukhabad,LOCATION
Q4550,Gvozd,LOCATION
Q4551,Borscht,PERIOD
Q4552,,PERIOD
Q4553,,PERIOD
Q4554,,PERIOD
Q4555,,PERIOD
Q4556,,PERIOD
Q4557,,PERIOD
Q4558,Cascade Range,LOCATION
Q4559,,PERIOD
Q4560,,PERIOD
Q4561,,PERIOD
Q4562,O-Zone,PERIOD
Q4563,,PERIOD
Q4564,,PERIOD
Q4565,,PERIOD
Q4566,,PERIOD
Q4567,Offside (sport),PERIOD
Q4568,Berlin Recycling Volleys,LOCATION
Q4569,,PERIOD
Q4570,,PERIOD
Q4571,,PERIOD
Q4572,Permaculture,PERIOD
Q4573,Sean Connery,PERSON
Q4574,,PERIOD
Q4575,Flag of the Faroe Islands,PERIOD
Q4576,Marshall Plan,PERIOD
Q4577,Book of Job,PERIOD
Q4578,Laura Ludwig,PERSON
Q4579,Book of Proverbs,PERIOD
Q4580,Prehistoric pile dwellings around the Alps,LOCATION
Q4581,Sara Goller,PERSON
Q4582,Rancagua,LOCATION
Q4583,Anne Frank,PERSON
Q4584,Malagasy ariary,LOCATION
Q4585,CouchSurfing,PERIOD
Q4586,Jonas Reckermann,PERSON
Q4587,Sierra Leonean leone,LOCATION
Q4588,Samoan tālā,LOCATION
Q4589,Tanzanian shilling,LOCATION
Q4590,Julius Brink,PERSON
Q4591,Cape Verdean escudo,LOCATION
Q4592,Fijian dollar,LOCATION
Q4593,Rajiv Gandhi,PERSON
Q4594,Djiboutian franc,LOCATION
Q4595,Seychellois rupee,LOCATION
Q4596,Sri Lankan rupee,LOCATION
Q4597,Solomon Islands dollar,LOCATION
Q4598,Ugandan shilling,LOCATION
Q4599,Raúl Albiol,PERSON
Q4600,,PERIOD
Q4601,,PERIOD
Q4602,Tunisian dinar,LOCATION
Q4603,Somali shilling,LOCATION
Q4604,Confucius,PERSON
Q4605,Sarah Bernhardt,PERSON
Q4606,,LOCATION
Q4607,,PERIOD
Q4608,Georgian lari,LOCATION
Q4609,,LOCATION
Q4610,Decapoda,ANIMAL
Q4611,,PERIOD
Q4612,Marlene Dietrich,PERSON
Q4613,Tongan paʻanga,LOCATION
Q4614,University of Southern California,LOCATION
Q4615,Elsdorf,LOCATION
Q4616,Marilyn Monroe,PERSON
Q4617,Corbin Bleu,PERSON
Q4618,Carnival,PERIOD
Q4619,,PERIOD
Q4620,,PERIOD
Q4621,,PERIOD
Q4622,Francesco Filelfo,PERSON
Q4623,,PERIOD
Q4624,Colognian dialect,PERIOD
Q4625,,PERIOD
Q4626,Kölsch (beer),LOCATION
Q4627,Aymara language,PERIOD
Q4628,Faroe Islands,LOCATION
Q4629,Surat,LOCATION
Q4630,,PERIOD
Q4631,Mohamed Morsi,PERSON
Q4632,,PERIOD
Q4633,Flag of Cyprus,PERIOD
Q4634,Lake Coleridge,LOCATION
Q4635,,PERIOD
Q4636,Barbra Streisand,PERSON
Q4637,,PERIOD
Q4638,,PERIOD
Q4639,,PERIOD
Q4640,Vulcan (mythology),PERSON
Q4641,,PERIOD
Q4642,Marcus (name),PERIOD
Q4643,,PERIOD
Q4644,,PERIOD
Q4645,,PERIOD
Q4646,,PERIOD
Q4647,Sombrero Galaxy,PERIOD
Q4648,Bali,LOCATION
Q4649,Jupiter (mythology),PERSON
Q4650,Discus textilis,PERIOD
Q4651,Anguispira,ANIMAL
Q4652,Mary Stewart_ Countess of Arran,PERSON
Q4653,Sherlock Holmes,PERSON
Q4654,Fortuna,PERSON
Q4655,Totchagni,LOCATION
Q4656,Pula,LOCATION
Q4657,Percy (film),CREATION
Q4658,Messier 106,PERIOD
Q4659,Lokogohoué,LOCATION
Q4660,1952 Campeonato Profesional,LOCATION
Q4661,1955 Campeonato Profesional,LOCATION
Q4662,Messier 110,PERIOD
Q4663,1954 Campeonato Profesional,PERIOD
Q4664,1953 Campeonato Profesional,PERIOD
Q4665,1962 Campeonato Profesional,PERIOD
Q4666,,PERIOD
Q4667,1963 Campeonato Profesional,PERIOD
Q4668,,LOCATION
Q4669,,PERIOD
Q4670,Moscow theater hostage crisis,LOCATION
Q4671,Matthew Kneale,PERSON
Q4672,English Passengers,PERIOD
Q4673,Paul Otto,PERSON
Q4674,1956 Campeonato Profesional,LOCATION
Q4675,Mount St. Helens,LOCATION
Q4676,,LOCATION
Q4677,,LOCATION
Q4678,1961 Campeonato Profesional,LOCATION
Q4679,,LOCATION
Q4680,,LOCATION
Q4681,,LOCATION
Q4682,,LOCATION
Q4683,,LOCATION
Q4684,,LOCATION
Q4685,,LOCATION
Q4686,Slavonski Brod,LOCATION
Q4687,,LOCATION
Q4688,107 BC,PERIOD
Q4689,Joan Lorring,PERSON
Q4690,Margaret Wycherly,PERSON
Q4691,,PERSON
Q4692,Renaissance,PERIOD
Q4693,,PERIOD
Q4694,Saale (disambiguation),PERIOD
Q4695,Jean-Jacques Kieffer,PERSON
Q4696,Pilot (Arrested Development),PERIOD
Q4697,,LOCATION
Q4698,,LOCATION
Q4699,,PERIOD
Q4700,Claude Debussy,PERSON
Q4701,Manfred von Richthofen,PERSON
Q4702,1960 Campeonato Profesional,LOCATION
Q4703,143 BC,PERIOD
Q4704,,LOCATION
Q4705,C/2006 P1,PERIOD
Q4706,,LOCATION
Q4707,1989 Campeonato Profesional,LOCATION
Q4708,,LOCATION
Q4709,Barquisimeto,LOCATION
Q4710,The Sandman: Endless Nights,PERIOD
Q4711,1950 Campeonato Profesional,LOCATION
Q4712,Duchy of Burgundy,LOCATION
Q4713,1951 Campeonato Profesional,LOCATION
Q4714,,LOCATION
Q4715,Moncef Marzouki,PERSON
Q4716,,LOCATION
Q4717,,LOCATION
Q4718,,LOCATION
Q4719,Honduran lempira,LOCATION
Q4720,,LOCATION
Q4721,,LOCATION
Q4722,Coat of arms of Honduras,PERIOD
Q4723,Charles II de Croÿ,PERSON
Q4724,Le Corbusier,PERSON
Q4725,Elizabeth Smith-Stanley_ Countess of Derby,PERSON
Q4726,126 BC,PERIOD
Q4727,,PERIOD
Q4728,VC Kuzbass Kemerovo,PERIOD
Q4729,,PERIOD
Q4730,Mexican peso,LOCATION
Q4731,M. J. Hyland,PERSON
Q4732,Yassine Benzia,PERSON
Q4733,Bloodbath at the House of Death,CREATION
Q4734,Congolese franc,LOCATION
Q4735,John Hamilton_ 1st Marquess of Hamilton,PERSON
Q4736,Pomander,PERIOD
Q4737,Porfirio Lobo Sosa,PERSON
Q4738,Corey Dillon,PERSON
Q4739,The Oranges (film),CREATION
Q4740,Júnior César Moreira da Cunha,PERSON
Q4741,Rwandan franc,LOCATION
Q4742,Manoel da Costa Ataíde,PERSON
Q4743,116 BC,PERIOD
Q4744,Das wandernde Bild,PERIOD
Q4745,Diocese of Helsinki,LOCATION
Q4746,Messier 109,PERIOD
Q4747,,LOCATION
Q4748,Abyzou,PERIOD
Q4749,,PERSON
Q4750,,LOCATION
Q4751,Messier 108,PERIOD
Q4752,,PERSON
Q4753,It's a Man's World (Anastacia album),PERIOD
Q4754,Discus macclintocki,ANIMAL
Q4755,Messier 107,PERIOD
Q4756,136 BC,PERIOD
Q4757,Yves Mariot,PERSON
Q4758,Gymnophiona,ANIMAL
Q4759,Saïdia,LOCATION
Q4760,2012 Major League Baseball season,LOCATION
Q4761,Ernst Mielck,PERSON
Q4762,Roy Budd,PERSON
Q4763,,PERIOD
Q4764,Common crane,ANIMAL
Q4765,,PERIOD
Q4766,,PERIOD
Q4767,Hawthornden Prize,PERIOD
Q4768,Karl Bryullov,PERSON
Q4769,Anthony Sweijs,PERSON
Q4770,Solko van den Bergh,PERSON
Q4771,,PERIOD
Q4772,,PERIOD
Q4773,113 BC,PERIOD
Q4774,András Fáy,PERSON
Q4775,Duke of Aarschot,PERIOD
Q4776,Prosperidad (Madrid),LOCATION
Q4777,Mount Roraima,LOCATION
Q4778,El Viso (Madrid),LOCATION
Q4779,Lista (Madrid),LOCATION
Q4780,Abensberg-Traun,LOCATION
Q4781,Castellana (Madrid),LOCATION
Q4782,Oamaru,LOCATION
Q4783,Ella Gjømle Berg,PERSON
Q4784,Metroland (novel),PERIOD
Q4785,Nest,PERIOD
Q4786,Marie-Jean-Léon_ Marquis d'Hervey de Saint Denys,PERSON
Q4787,I Want to Marry Ryan Banks,PERIOD
Q4788,Djotto,LOCATION
Q4789,,PERIOD
Q4790,Michele Pellizzer,PERSON
Q4791,The Story of Lucy Gault,PERIOD
Q4792,140 BC,PERIOD
Q4793,Madjrè,LOCATION
Q4794,,PERIOD
Q4795,Carry Me Down,PERIOD
Q4796,Naypyidaw Union Territory,LOCATION
Q4797,Conjunto,PERIOD
Q4798,Ahogbèya,LOCATION
Q4799,,PERIOD
