WikidataID,LabelWikidata,Class
Q421,Unidentified flying object,PERIOD
Q426,Animal rights,PERIOD
Q430,Dinosaur,PERIOD
Q431,Zoology,PERIOD
Q432,Islam,PERIOD
Q441,Botany,PERIOD
Q445,Bibliotheca universalis,PERIOD
Q446,Wheel,PERIOD
Q450,Mind,PERIOD
Q452,52-hertz whale,LOCATION
Q454,Peace,PERIOD
Q455,Encyclopædia Britannica,PERIOD
Q460,Interpedia,PERIOD
Q465,DBpedia,PERIOD
Q466,World Wide Web,PERIOD
Q469,Dyson sphere,PERIOD
Q470,World Brain,PERIOD
Q471,Memex,PERIOD
Q473,The Library of Babel,PERIOD
Q474,Aqueduct (bridge),PERIOD
Q476,Ñ,PERIOD
Q477,,PERIOD
Q479,,PERIOD
Q481,.xxx,PERIOD
Q482,Poetry,PERIOD
Q483,Megaupload,PERIOD
Q484,Laziness,PERIOD
Q485,Computer virus,PERIOD
Q487,Smile,PERIOD
Q491,Friendship,PERIOD
Q492,Memory,PERIOD
Q496,Feces,PERIOD
Q497,Anus,PERIOD
Q499,Axilla,PERIOD
Q503,Banana,PERIOD
Q506,Flower,PERIOD
Q507,Googol,PERIOD
Q508,Googolplex,PERIOD
Q514,Anatomy,PERIOD
Q515,City,PERIOD
Q518,Betta edithae,ANIMAL
Q519,Shit,PERIOD
Q521,Physiology,PERIOD
Q522,Hyper Text Coffee Pot Control Protocol,PERIOD
Q528,PSR B1257+12,PERIOD
Q531,Light-year,PERIOD
Q532,Village,PERIOD
Q534,,LOCATION
Q538,Oceania,PERIOD
Q540,Freenet,PERIOD
Q542,Sport of athletics,PERIOD
Q543,Censorship,PERIOD
Q544,Solar System,PERIOD
Q545,Baltic Sea,PERIOD
Q547,,LOCATION
Q551,,PERIOD
Q553,Tooth,PERIOD
Q554,Cervelle de canut,PERIOD
Q561,Human tooth,PERIOD
Q564,Hell,PERIOD
Q565,Wikimedia Commons,PERIOD
Q566,Purgatory,PERIOD
Q570,Loudspeaker,PERIOD
Q571,Book,PERIOD
Q572,,PERIOD
Q575,Night,PERIOD
Q587,All Saints' Day,PERIOD
Q592,Gay,PERIOD
Q599,Wedding dress of Kate Middleton,PERIOD
Q606,,ANIMAL
Q608,Human sexual activity,PERIOD
Q616,Beaujolais,PERIOD
Q620,,PERIOD
Q637,,PERIOD
Q638,Music,PERIOD
Q639,Optical aberration,PERIOD
Q640,,PERIOD
Q642,Naruto,PERIOD
Q646,Thermometer,PERIOD
Q652,Italian language,PERIOD
Q653,Chihuahua (dog),PERIOD
Q659,North,PERIOD
Q661,Hydraulic ram,PERIOD
Q662,Neon Genesis Evangelion,PERIOD
Q666,Number of the Beast,PERIOD
Q667,South,PERIOD
Q669,,PERIOD
Q673,One Piece,PERIOD
Q676,Prose,PERIOD
Q679,West,PERIOD
Q684,East,PERIOD
Q689,Bastille (band),PERIOD
Q693,Fable,PERIOD
Q698,Firefox,PERIOD
Q699,Fairy tale,PERIOD
Q718,Chess,PERIOD
Q728,Weapon,PERIOD
Q732,Francesinha,LOCATION
Q735,Art,PERIOD
Q738,Croque-monsieur,PERIOD
Q746,,PERIOD
Q748,Buddhism,PERIOD
Q777,Google Chrome,PERIOD
Q780,Chicken,PERIOD
Q788,Arctic Ocean,PERIOD
Q789,,PERIOD
Q795,Stupidity,PERIOD
Q799,Wisdom,PERIOD
Q808,Virus,ANIMAL
Q809,Polish language,LOCATION
Q825,God in Christianity,PERIOD
Q828,Americas,PERIOD
Q831,Ciao,PERIOD
Q840,,PERIOD
Q844,James Bond,PERIOD
Q847,Tennis,PERIOD
Q850,MySQL,PERIOD
Q856,Barcode,PERIOD
Q860,Foobar,PERIOD
Q864,Pokémon,PERIOD
Q870,Train,PERIOD
Q872,Radio broadcasting,PERIOD
Q886,The Simpsons,PERIOD
Q893,Lemonade,PERIOD
Q896,Mountain Dew,PERIOD
Q901,Scientist,PERIOD
Q904,Bleach (manga),PERIOD
Q910,,PERIOD
Q933,South Pole,PERIOD
Q934,North Pole,PERIOD
Q936,OpenStreetMap,PERIOD
Q943,Yellow,PERIOD
Q944,Quantum mechanics,PERIOD
Q947,,PERIOD
Q951,Toilet paper orientation,PERIOD
Q957,List of lists of lists,PERIOD
Q964,Wikinews,PERIOD
Q978,Meme,PERIOD
Q982,FIS Alpine Ski World Cup,PERIOD
Q998,Infant,PERIOD
Q1004,Comics,PERIOD
Q1023,,PERSON
Q1026,Poles,PERIOD
Q1052,Rainbow,PERIOD
Q1057,Metabolism,PERIOD
Q1059,Immune system,PERIOD
Q1063,Evolution,PERIOD
Q1069,Geology,PERIOD
Q1071,Geography,PERIOD
Q1072,Heart,PERIOD
Q1073,Brain,PERIOD
Q1074,Skin,PERIOD
Q1075,Color,PERIOD
Q1076,Lawson (band),PERIOD
Q1078,Birds of Tokyo,PERIOD
Q1080,,PERIOD
Q1082,,PERIOD
Q1084,Noun,PERIOD
Q1088,Blue,PERIOD
Q1092,Star Trek,PERIOD
Q1110,United Federation of Planets,LOCATION
Q1111,Electric charge,PERIOD
Q1117,,PERIOD
Q1120,Nice model,PERIOD
Q1131,,PERIOD
Q1134,,PERIOD
Q1135,,PERIOD
Q1143,,LOCATION
Q1144,,PERIOD
Q1147,,LOCATION
Q1150,Mercury (mythology),PERSON
Q1157,,LOCATION
Q1160,,PERIOD
Q1161,Limburg,PERIOD
Q1170,,PERIOD
Q1176,,PERIOD
Q1182,,PERIOD
Q1213,Salentino dialect,PERIOD
Q1215,Straight edge,PERIOD
Q1231,Kosovo field (region),PERIOD
Q1236,,PERIOD
Q1239,Indian Ocean,PERIOD
Q1244,,PERIOD
Q1247,Caribbean Sea,PERIOD
Q1251,Cottian Alps,PERIOD
Q1269,Fruit preserves,PERIOD
Q1281,,PERIOD
Q1287,Jansenism,PERIOD
Q1293,Draughts,PERIOD
Q1299,The Beatles,PERIOD
Q1315,Equinox,PERIOD
Q1321,Spanish language,PERIOD
Q1334,,PERIOD
Q1337,Leet,PERIOD
Q1349,HC Lada Togliatti,PERIOD
Q1351,Edgar (opera),PERIOD
Q1364,Fruit,PERIOD
Q1366,,PERIOD
Q1367,Monkey,PERIOD
Q1368,Money,PERIOD
Q1369,,PERIOD
Q1375,Dungeons & Dragons,PERIOD
Q1379,,PERIOD
Q1406,Microsoft Windows,PERIOD
Q1412,Finnish language,PERIOD
Q1420,Car,PERIOD
Q1431,KDE,PERIOD
Q1441,Wanfried agreement,LOCATION
Q1444,Organ (music),PERIOD
Q1448,Hillbilly,PERIOD
Q1455,Field hockey,PERIOD
Q1472,Crohn's disease,PERIOD
Q1474,,ANIMAL
Q1477,Ulcerative colitis,PERIOD
Q1483,Craniopagus parasiticus,PERIOD
Q1485,Systemic lupus erythematosus,PERIOD
Q1487,Hacker,PERIOD
Q1495,,PERIOD
Q1501,Swimming pool,PERIOD
Q1518,,PERIOD
Q1525,Roundabout,PERIOD
Q1529,Traffic circle,PERIOD
Q1536,Coordinated Universal Time,PERIOD
Q1542,,LOCATION
Q1566,Tobacco,PERIOD
Q1568,Hindi,PERIOD
Q1571,Marathi language,PERIOD
Q1574,Avast Antivirus,PERIOD
Q1575,Internet Explorer,PERIOD
Q1576,Cigar,PERIOD
Q1577,,LOCATION
Q1578,Cigarette,LOCATION
Q1582,,PERIOD
Q1586,Waltershof,LOCATION
Q1590,,PERIOD
Q1594,,PERIOD
Q1614,,LOCATION
Q1617,Urdu,PERIOD
Q1621,,LOCATION
Q1661,Verse (poetry),PERIOD
Q1676,,PERIOD
Q1689,,PERIOD
Q1693,North Sea,PERIOD
Q1700,,LOCATION
Q1703,,PERIOD
Q1713,Citation,PERIOD
Q1734,Volleyball,PERIOD
Q1756,,PERIOD
Q1765,,PERIOD
Q1772,Epitaph,PERIOD
Q1788,,PERSON
Q1810,,LOCATION
Q1811,Astronomical unit,PERIOD
Q1814,,LOCATION
Q1816,,LOCATION
Q1821,,LOCATION
Q1824,,LOCATION
Q1827,Red wine,PERIOD
Q1834,Death Note,PERIOD
Q1841,,PERIOD
Q1847,Togliatti surface,PERIOD
Q1852,X-ray astronomy,PERIOD
Q1859,True Jesus Church,PERIOD
Q1860,English language,PERIOD
Q1864,,PERIOD
Q1869,,PERIOD
Q1870,,PERIOD
Q1871,Diplomacy (game),PERIOD
Q1887,,PERIOD
Q1889,Diplomacy,PERIOD
Q1932,Space Race,PERIOD
Q1941,Atmosphere of Venus,PERIOD
Q1968,Formula One,PERIOD
Q1973,,PERIOD
Q1978,,PERIOD
Q2000,,PERIOD
Q2012,Maya calendar,PERIOD
Q2013,Wikidata,PERIOD
Q2020,Dragon Ball,PERIOD
Q2027,Linux Mint,PERIOD
Q2029,History of Lyon,PERIOD
Q2033,Notepad++,PERIOD
Q2053,HTML5,PERIOD
Q2055,,PERIOD
Q2063,JSON,PERIOD
Q2078,Scalable Vector Graphics,PERIOD
Q2093,Document Object Model,PERIOD
Q2095,Food,PERIOD
Q2101,Elementary charge,PERIOD
Q2102,Snake,PERIOD
Q2111,Speed of light,PERIOD
Q2115,XML,PERIOD
Q2117,Canada AM,PERIOD
Q2122,Oral sex,PERIOD
Q2130,Favicon,PERIOD
Q2134,LOL,PERIOD
Q2146,UTC−12:00,PERIOD
Q2149,,PERIOD
Q2154,UTC−11:00,PERIOD
Q2159,UTC−10:30,PERIOD
Q2163,UTC−10:00,PERIOD
Q2171,UTC−09:30,PERIOD
Q2182,QRpedia,PERIOD
Q2183,UTC−09:00,PERIOD
Q2192,GIF,PERIOD
Q2194,Windows Media Audio,PERIOD
Q2195,JPEG,PERIOD
Q2197,Romulus and Remus,PERIOD
Q2198,UTC−08:30,PERIOD
Q2204,UTC−08:00,PERIOD
Q2212,UTC−07:00,PERIOD
Q2268,Old Nubian language,PERIOD
Q2269,Industrial Revolution,PERIOD
Q2305,Franklin's lost expedition,PERIOD
Q2306,Pink Floyd,PERIOD
Q2311,,PERIOD
Q2328,Coppermine Expedition of 1819–22,PERIOD
Q2329,Chemistry,PERIOD
Q2331,Led Zeppelin,PERIOD
Q2346,Analytical chemistry,PERIOD
Q2349,69 (sex position),PERIOD
Q2371,Celebrity Solstice,PERIOD
Q2409,Hydrochloric acid,PERIOD
Q2444,GloFish,PERIOD
Q2469,Andromeda Galaxy,PERIOD
Q2482,Jameson Irish Whiskey,PERIOD
Q2490,Barred spiral galaxy,PERIOD
Q2493,Data compression,PERIOD
Q2517,,PERIOD
Q2528,,PERIOD
Q2537,Natural satellite,PERIOD
Q2541,Prediction by partial matching,PERIOD
Q2565,Titan (moon),PERIOD
Q2600,Cunt,PERIOD
Q2605,,PERIOD
Q2631,,PERIOD
Q2639,,PERIOD
Q2675,,PERIOD
Q2711,,PERIOD
Q2724,,PERIOD
Q2735,,PERIOD
Q2762,,PERIOD
Q2799,Delta encoding,PERIOD
Q2813,Coca-Cola,PERIOD
Q2835,Retroreflector,PERIOD
Q2863,Eau de Cologne,PERIOD
Q2864,Cat's eye (road),PERIOD
Q2903,,LOCATION
Q2906,,LOCATION
Q2911,,LOCATION
Q2915,Dairy cattle,PERIOD
Q2918,,LOCATION
Q2935,Calf,PERIOD
Q2940,,PERIOD
Q2945,History of Canada,PERIOD
Q2968,,PERIOD
Q2977,Cathedral,PERIOD
Q2979,Liberty,PERIOD
Q2985,,PERIOD
Q3010,Boy,PERIOD
Q3031,Girl,PERIOD
Q3039,Cassoulet,PERIOD
Q3041,Magnetosphere of Jupiter,PERIOD
Q3045,Atmosphere of Jupiter,PERIOD
Q3051,,PERIOD
Q3052,,PERIOD
Q3053,,PERIOD
Q3054,,PERIOD
Q3055,,PERIOD
Q3056,,PERIOD
Q3057,,PERIOD
Q3058,,PERIOD
Q3059,,PERIOD
Q3060,Rings of Jupiter,PERIOD
Q3061,,PERIOD
Q3062,,PERIOD
Q3063,,PERIOD
Q3064,,PERIOD
Q3065,,PERIOD
Q3066,,PERIOD
Q3071,Punk rock,PERIOD
Q3074,Traffic code,PERIOD
Q3076,Comet Shoemaker–Levy 9,PERIOD
Q3077,,PERIOD
Q3079,,PERIOD
Q3080,,PERIOD
Q3082,,PERIOD
Q3086,,PERIOD
Q3089,Journal amusant,PERIOD
Q3096,Volcanology of Io,PERIOD
Q3108,Lyon Tablet,PERIOD
Q3122,Home Instead Senior Care,PERIOD
Q3123,Io (moon),PERIOD
Q3133,Green,PERIOD
Q3134,Callisto (moon),PERIOD
Q3135,,PERIOD
Q3142,Red,PERIOD
Q3143,Europa (moon),PERIOD
Q3144,,PERIOD
Q3145,,PERIOD
Q3147,,PERIOD
Q3149,,PERIOD
Q3152,,PERIOD
Q3156,,PERIOD
Q3157,,PERIOD
Q3158,,PERIOD
Q3160,,PERIOD
Q3161,,PERIOD
Q3162,,PERIOD
Q3163,,PERIOD
Q3168,,PERIOD
Q3169,Ganymede (moon),PERIOD
Q3170,,PERIOD
Q3176,,PERIOD
Q3177,,PERIOD
Q3179,,PERIOD
Q3180,,PERIOD
Q3182,,PERIOD
Q3189,2012 Geneva Open Challenger,PERIOD
Q3191,Sarcophagus of the Triumph of Bacchus (Lyon),PERIOD
Q3196,Fire,PERIOD
Q3199,Philinidae,PERIOD
Q3212,,PERIOD
Q3217,,PERIOD
Q3219,,PERIOD
Q3220,,PERIOD
Q3222,,PERIOD
Q3226,,PERIOD
Q3228,,PERIOD
Q3230,Atmosphere of Earth,PERIOD
Q3236,,PERIOD
Q3243,,PERIOD
Q3244,,PERIOD
Q3245,David Terry,PERIOD
Q3248,Robert Newton (disambiguation),PERIOD
Q3252,William Meredith,PERIOD
Q3254,,PERIOD
Q3257,Amalthea (moon),PERIOD
Q3263,Robert Rose,PERIOD
Q3264,,PERIOD
Q3265,,PERIOD
Q3269,The Rezillos,PERIOD
Q3270,,PERIOD
Q3276,Exploration of Jupiter,PERIOD
Q3277,,PERIOD
Q3279,,PERIOD
Q3283,Geometric phase,PERIOD
Q3284,,PERIOD
Q3287,,PERIOD
Q3290,,PERIOD
Q3293,,PERIOD
Q3294,Clarity (Zedd album),PERIOD
Q3297,Moonmadness,PERIOD
Q3303,Enceladus,PERIOD
Q3304,,PERIOD
Q3307,,PERIOD
Q3310,SAKO,PERIOD
Q3311,,PERIOD
Q3313,,PERIOD
Q3315,,PERIOD
Q3316,,PERIOD
Q3317,,PERIOD
Q3322,Titania (moon),PERIOD
Q3328,,PERIOD
Q3332,Oberon (moon),PERIOD
Q3333,,LOCATION
Q3338,Umbriel (moon),PERIOD
Q3341,Rubber duck debugging,PERIOD
Q3343,Ariel (moon),PERIOD
Q3352,Miranda (moon),PERIOD
Q3359,Triton (moon),PERIOD
Q3379,,PERIOD
Q3380,,PERIOD
Q3381,,PERIOD
Q3383,,PERIOD
Q3385,,PERIOD
Q3386,,PERIOD
Q3387,,PERIOD
Q3390,,PERIOD
Q3391,,PERIOD
Q3393,,PERIOD
Q3394,,PERIOD
Q3395,,PERIOD
Q3396,,PERIOD
Q3398,,PERIOD
Q3399,,PERIOD
Q3401,,PERIOD
Q3402,,PERIOD
Q3404,,PERIOD
Q3405,,PERIOD
Q3407,,PERIOD
Q3408,,PERIOD
Q3409,Sirius,PERIOD
Q3412,,PERIOD
Q3413,,PERIOD
Q3414,,PERIOD
Q3416,,PERIOD
Q3417,,PERIOD
Q3418,,PERIOD
Q3420,,PERIOD
Q3421,,PERIOD
Q3422,,PERIOD
Q3423,,PERIOD
Q3425,,PERIOD
Q3427,Vega,PERIOD
Q3429,,PERIOD
Q3430,,PERIOD
Q3431,,PERIOD
Q3432,,PERIOD
Q3433,,PERIOD
Q3434,,PERIOD
Q3435,,PERIOD
Q3436,,PERIOD
Q3438,,PERIOD
Q3440,,PERIOD
Q3441,,PERIOD
Q3443,,PERIOD
Q3444,,PERIOD
Q3445,,PERIOD
Q3446,,PERIOD
Q3448,,PERIOD
Q3449,,PERIOD
Q3450,Main sequence,PERIOD
Q3451,,PERIOD
Q3455,,PERIOD
Q3457,,PERIOD
Q3458,,PERIOD
Q3459,,PERIOD
Q3461,,PERIOD
Q3462,,PERIOD
Q3464,,PERIOD
Q3465,Jinn,PERIOD
Q3466,,PERIOD
Q3467,,PERIOD
Q3470,,PERIOD
Q3471,,PERIOD
Q3472,,PERIOD
Q3473,,PERIOD
Q3477,,PERIOD
Q3478,,PERIOD
Q3480,,PERIOD
Q3481,,PERIOD
Q3483,,PERIOD
Q3484,,PERIOD
Q3486,,PERIOD
Q3487,,PERIOD
Q3488,,PERIOD
Q3493,,PERIOD
Q3494,,PERIOD
Q3495,,PERIOD
Q3496,,LOCATION
Q3514,,PERIOD
Q3517,,PERIOD
Q3521,Alien Siege,PERIOD
Q3522,,PERIOD
Q3523,Secret Museum_ Naples,PERIOD
Q3526,,PERIOD
Q3527,,PERIOD
Q3528,,PERIOD
Q3529,,PERIOD
Q3535,Formation and evolution of the Solar System,PERIOD
Q3552,,PERIOD
Q3553,,LOCATION
Q3555,,PERIOD
Q3556,,PERIOD
Q3564,,PERIOD
Q3567,,PERIOD
Q3568,Focus (geometry),PERIOD
Q3571,,PERIOD
Q3574,,PERIOD
Q3575,,PERIOD
Q3577,Hoplitodromos,PERIOD
Q3578,1867 in art,PERIOD
Q3580,William Gibson (disambiguation),PERIOD
Q3582,,PERIOD
Q3588,Revolutions of 1848,PERIOD
Q3614,Occipital nerve stimulation,PERIOD
Q3623,Dukes of Dixieland,PERIOD
Q3628,,PERIOD
Q3629,,PERIOD
Q3636,,PERIOD
Q3638,Superman (franchise),PERIOD
Q3643,,PERIOD
Q3658,List of Catholic dioceses (alphabetical),PERIOD
Q3672,Space Flyer Unit,PERIOD
Q3693,,PERIOD
Q3694,Holiday cottage,PERIOD
Q3695,,PERIOD
Q3697,,PERIOD
Q3701,,PERIOD
Q3704,,PERIOD
Q3706,,PERIOD
Q3707,,PERIOD
Q3709,,PERIOD
Q3710,Foot (unit),PERIOD
Q3712,,PERIOD
Q3714,,PERIOD
Q3715,,PERIOD
Q3717,,PERIOD
Q3720,,PERIOD
Q3721,Fraternities and sororities,PERIOD
Q3723,,PERIOD
Q3732,,PERIOD
Q3740,,PERIOD
Q3760,,PERIOD
Q3789,,PERIOD
Q3811,,PERIOD
Q3821,,PERIOD
Q3829,,PERIOD
Q3837,,PERIOD
Q3842,Marxist humanism,PERIOD
Q3848,,PERIOD
Q3849,Sony Ericsson M600,PERIOD
Q3855,,PERIOD
Q3858,Music of Israel,PERIOD
Q3872,Neuropsychology,PERIOD
Q3877,,PERIOD
Q3887,Solar eclipse,PERIOD
Q3913,Binary number,PERIOD
Q3918,University,PERIOD
Q3937,Supernova,PERIOD
Q3938,,PERIOD
Q3944,Local Group,PERIOD
Q3945,,PERIOD
Q3947,House,PERIOD
Q3950,Villa,PERIOD
Q3957,Town,PERIOD
Q3961,,PERIOD
Q3962,Laptop,PERIOD
Q3965,,PERIOD
Q3966,Computer hardware,PERIOD
Q3968,Algebra,PERIOD
Q3970,,PERIOD
Q3972,Power supply unit (computer),PERIOD
Q3975,Computer case,PERIOD
Q3988,Real-time computing,PERIOD
Q3999,,PERIOD
