WikidataID,LabelWikidata,Class
Q2060,1992,PERIOD
Q2061,Yellowknife,LOCATION
Q2062,1991,PERIOD
Q2063,JSON,ARTIFACT
Q2064,1990,PERIOD
Q2065,1993,PERIOD
Q2066,Essen,LOCATION
Q2067,1994,PERIOD
Q2068,1995,PERIOD
Q2069,Juan Manuel Fangio,PERSON
Q2070,1996,PERIOD
Q2071,David Lynch,PERSON
Q2072,Marcel Hirscher,PERSON
Q2073,Komi Republic,LOCATION
Q2074,Genoa C.F.C.,SPORT_TEAM
Q2075,1910,PERIOD
Q2076,1911,PERIOD
Q2077,1912,PERIOD
Q2078,Scalable Vector Graphics,MEASURE
Q2079,Leipzig,LOCATION
Q2080,1913,PERIOD
Q2081,Roseto degli Abruzzi,LOCATION
Q2082,St. John's_ Newfoundland and Labrador,LOCATION
Q2083,1914,PERIOD
Q2084,1915,PERIOD
Q2085,Twin Peaks,CREATION
Q2086,Alberto Ascari,PERSON
Q2087,1916,PERIOD
Q2088,1997,PERIOD
Q2089,1998,PERIOD
Q2090,Nuremberg,LOCATION
Q2091,1999,PERIOD
Q2092,1917,PERIOD
Q2093,Document Object Model,ARTIFACT
Q2094,1918,PERIOD
Q2095,Food,UNKNOWN
Q2096,Edmonton,LOCATION
Q2097,Kjetil André Aamodt,PERSON
Q2098,Martial,PERSON
Q2099,Entoloma,PLANT
Q2100,Duisburg,LOCATION
Q2101,Elementary charge,UNKNOWN
Q2102,Snake,ANIMAL
Q2103,Bochum,LOCATION
Q2104,Mike Hawthorn,PERSON
Q2105,Jacques Chirac,PERSON
Q2106,Samara Metro,INSTALLATION
Q2107,Wuppertal,LOCATION
Q2108,Interstate 696,LOCATION
Q2109,Arica y Parinacota Region,LOCATION
Q2110,Lampung,LOCATION
Q2111,Speed of light,MEASURE
Q2112,Bielefeld,LOCATION
Q2113,Maria Moors Cabot Prizes,AWARD
Q2114,Tarapacá Region,LOCATION
Q2115,XML,ARTIFACT
Q2116,,PERSON
Q2117,Canada AM,CREATION
Q2118,Antofagasta Region,LOCATION
Q2119,Mannheim,LOCATION
Q2120,Atacama Region,LOCATION
Q2121,Coquimbo Region,LOCATION
Q2122,Oral sex,UNKNOWN
Q2123,Regina_ Saskatchewan,LOCATION
Q2124,Valéry Giscard d'Estaing,PERSON
Q2125,Jack Brabham,PERSON
Q2126,Neutrino,SUBSTANCE
Q2127,Charlottetown,LOCATION
Q2128,Council of Ministers of the Soviet Union,INSTALLATION
Q2129,Bode Miller,PERSON
Q2130,Favicon,UNKNOWN
Q2131,Santiago Metropolitan Region,LOCATION
Q2132,Victoria_ British Columbia,LOCATION
Q2133,O'Higgins Region,LOCATION
Q2134,LOL,UNKNOWN
Q2135,Winnipeg,LOCATION
Q2136,,INSTITUTION
Q2137,Totma,INSTALLATION
Q2138,Fredericton,LOCATION
Q2139,Moons of Neptune,LOCATION
Q2140,North Sumatra,LOCATION
Q2141,Halifax_ Nova Scotia,LOCATION
Q2142,Goku,PERSON
Q2143,Syktyvkar,LOCATION
Q2144,Cherepovets,LOCATION
Q2145,Quebec City,LOCATION
Q2146,UTC−12:00,MEASURE
Q2147,Giridharilal Kedia,PERSON
Q2148,Government of the Soviet Union,INSTITUTION
Q2150,Jan-01,PERIOD
Q2151,Jan-02,PERIOD
Q2152,Moons of Uranus,LOCATION
Q2153,Subhas Chandra Bose,PERSON
Q2154,UTC−11:00,MEASURE
Q2155,1920,PERIOD
Q2156,Jan-03,PERIOD
Q2157,1919,PERIOD
Q2158,Valencia_ Bukidnon,LOCATION
Q2159,UTC−10:30,MEASURE
Q2160,Vologda River,LOCATION
Q2161,Tacitus,PERSON
Q2162,1921,PERIOD
Q2163,UTC−10:00,MEASURE
Q2164,Nenets Autonomous Okrug,LOCATION
Q2165,1922,PERIOD
Q2166,Maule Region,LOCATION
Q2167,Lund,LOCATION
Q2168,Jan-04,PERIOD
Q2169,1923,PERIOD
Q2170,Bío Bío Region,LOCATION
Q2171,UTC−09:30,MEASURE
Q2172,Lance Armstrong,PERSON
Q2173,1924,PERIOD
Q2174,Naryan-Mar,LOCATION
Q2175,Riau,LOCATION
Q2176,Araucanía Region,LOCATION
Q2177,Los Ríos Region,LOCATION
Q2178,Los Lagos Region,LOCATION
Q2179,Asteroid belt,LOCATION
Q2180,Malolos,LOCATION
Q2181,Aysén Region,LOCATION
Q2182,QRpedia,UNKNOWN
Q2183,UTC−09:00,MEASURE
Q2184,Russian Soviet Federative Socialist Republic,LOCATION
Q2185,Georges Pompidou,PERSON
Q2186,Romulus,PERSON
Q2187,Meycauayan,LOCATION
Q2188,Gyldendal,INSTALLATION
Q2189,Magallanes Region,LOCATION
Q2190,Coluche,PERSON
Q2191,Leningrad Oblast,LOCATION
Q2192,GIF,UNKNOWN
Q2193,San Jose del Monte,LOCATION
Q2194,Windows Media Audio,ARTIFACT
Q2195,JPEG,ARTIFACT
Q2196,Pierre Desproges,PERSON
Q2197,Romulus and Remus,CREATION
Q2198,UTC−08:30,LOCATION
Q2199,Dwarf planet,LOCATION
Q2200,Tuguegarao,LOCATION
Q2201,Kick-Ass (film),CREATION
Q2202,Jan-05,PERIOD
Q2203,Arica,LOCATION
Q2204,UTC−08:00,MEASURE
Q2205,Iriga,LOCATION
Q2206,Algarrobo_ Chile,INSTALLATION
Q2207,Naga_ Camarines Sur,LOCATION
Q2208,Alhué,LOCATION
Q2209,Roxas_ Capiz,LOCATION
Q2210,,INSTALLATION
Q2211,Malmö,LOCATION
Q2212,UTC−07:00,MEASURE
Q2213,Alto Bío Bío,LOCATION
Q2214,Pskov,LOCATION
Q2215,Alto del Carmen,LOCATION
Q2216,Athabasca River,LOCATION
Q2217,Alto Hospicio,LOCATION
Q2218,Pskov Oblast,LOCATION
Q2219,Syzran,LOCATION
Q2220,Peace River,LOCATION
Q2221,Jan-06,PERIOD
Q2222,Uncle Tom's Cabin,CREATION
Q2223,Riau Islands,LOCATION
Q2224,Köln-Buchforst station,INSTALLATION
Q2225,Electron,SUBSTANCE
Q2226,Slave River,LOCATION
Q2227,Köln-Chorweiler station,INSTALLATION
Q2228,Jan-07,PERIOD
Q2229,Nissedal,LOCATION
Q2230,Langenzenn,LOCATION
Q2231,Hay River (Canada),LOCATION
Q2232,Kviteseid,LOCATION
Q2233,Köln-Dellbrück station,INSTALLATION
Q2234,Jan-08,PERIOD
Q2235,Veliky Novgorod,LOCATION
Q2236,Seljord,LOCATION
Q2237,North Saskatchewan River,LOCATION
Q2238,Jan-09,PERIOD
Q2239,Kongens Lyngby,LOCATION
Q2240,Novgorod Oblast,LOCATION
Q2241,Tokke,LOCATION
Q2242,South Saskatchewan River,LOCATION
Q2243,Jan-10,PERIOD
Q2244,Beaver River (Canada),LOCATION
Q2245,Vinje,LOCATION
Q2246,Nizhny Novgorod Oblast,LOCATION
Q2247,Jan-11,PERIOD
Q2248,Jan-12,PERIOD
Q2249,Liard River,LOCATION
Q2250,Telemark Canal,LOCATION
Q2251,Columbia River,LOCATION
Q2252,Buzz Aldrin,PERSON
Q2253,Scipio Africanus,PERSON
Q2254,Telemark,LOCATION
Q2255,Jan-13,PERIOD
Q2256,Birmingham,LOCATION
Q2257,Jan-14,PERIOD
Q2258,Strait of Georgia,LOCATION
Q2259,Julia the Elder,PERSON
Q2260,Jan-15,PERIOD
Q2261,Jan-16,PERIOD
Q2262,Kootenay River,LOCATION
Q2263,Tom Hanks,PERSON
Q2264,Jan-17,PERIOD
Q2265,Jan-18,PERIOD
Q2266,Jan-19,PERIOD
Q2267,Jan-20,PERIOD
Q2268,Old Nubian language,CONCEPT
Q2269,Industrial Revolution,EVENT
Q2270,Benzene,SUBSTANCE
Q2271,South Sumatra,LOCATION
Q2272,Skien,LOCATION
Q2273,Jan-21,PERIOD
Q2274,Chet Baker,PERSON
Q2275,Jan-22,PERIOD
Q2276,Jan-23,PERIOD
Q2277,Roman Empire,PERIOD
Q2278,Jan-24,PERIOD
Q2279,Jan-25,PERIOD
Q2280,Minsk,LOCATION
Q2281,Sauron,PERSON
Q2282,Jan-26,PERIOD
Q2283,Microsoft,BUSINESS
Q2284,Jan-27,PERIOD
Q2285,Jan-28,PERIOD
Q2286,Jan-29,PERIOD
Q2287,Jan-30,PERIOD
Q2288,Tver,LOCATION
Q2289,Jan-31,PERIOD
Q2290,Porsgrunn,LOCATION
Q2291,Totò,PERSON
Q2292,Tver Oblast,LOCATION
Q2293,Chuck (TV series),CREATION
Q2294,Proton,SUBSTANCE
Q2295,Brevik,LOCATION
Q2296,Dec-02,PERIOD
Q2297,Dec-01,PERIOD
Q2298,Dec-03,PERIOD
Q2299,Dec-07,PERIOD
Q2300,Dec-05,PERIOD
Q2301,Dec-08,PERIOD
Q2302,Dec-10,PERIOD
Q2303,Dec-06,PERIOD
Q2304,Dec-09,PERIOD
Q2305,Franklin's lost expedition,EVENT
Q2306,Pink Floyd,CREATION
Q2307,Scipio Aemilianus,PERSON
Q2308,Siljan_ Norway,LOCATION
Q2309,AvtoVAZ,BUSINESS
Q2310,Dec-04,PERIOD
Q2311,,BUSINESS
Q2312,Feb-01,PERIOD
Q2313,Feb-02,PERIOD
Q2314,Sodium chloride,SUBSTANCE
Q2315,Feb-03,PERIOD
Q2316,Kurów,LOCATION
Q2317,Zhiguli Mountains,LOCATION
Q2318,Feb-04,PERIOD
Q2319,Feb-05,PERIOD
Q2320,Feb-06,PERIOD
Q2321,,ORGANISATION
Q2322,Feb-07,PERIOD
Q2323,Feb-08,PERIOD
Q2324,Feb-09,PERIOD
Q2325,Feb-10,PERIOD
Q2326,Notodden,LOCATION
Q2327,Emil Sayfutdinov,PERSON
Q2328,Coppermine Expedition of 1819–22,EVENT
Q2329,Chemistry,CONCEPT
Q2330,Nicki Pedersen,PERSON
Q2331,Led Zeppelin,CREATION
Q2332,Feb-14,PERIOD
Q2333,Feb-13,PERIOD
Q2334,Feb-15,PERIOD
Q2335,Feb-11,PERIOD
Q2336,Feb-12,PERIOD
Q2337,Smolensk,LOCATION
Q2338,1st Cavalry Division (United States),ORGANISATION
Q2339,Robin van Persie,PERSON
Q2340,Feb-19,PERIOD
Q2341,Feb-17,PERIOD
Q2342,Feb-16,PERIOD
Q2343,Feb-18,PERIOD
Q2344,Feb-20,PERIOD
Q2345,12 Angry Men (1957 film),CREATION
Q2346,Analytical chemistry,CONCEPT
Q2347,Smolensk Oblast,LOCATION
Q2348,Neutron,SUBSTANCE
Q2349,69 (sex position),UNKNOWN
Q2350,Feb-21,PERIOD
Q2351,Feb-22,PERIOD
Q2352,Feb-23,PERIOD
Q2353,Töpfer (hill),LOCATION
Q2354,Hjartdal,LOCATION
Q2355,Feb-24,PERIOD
Q2356,Feb-25,PERIOD
Q2357,76th Guards Air Assault Division,LOCATION
Q2358,82nd Airborne Division,LOCATION
Q2359,Feb-26,PERIOD
Q2360,AD 27,PERIOD
Q2361,Feb-27,PERIOD
Q2362,Feb-28,PERIOD
Q2363,Dec-11,PERIOD
Q2364,Feb-29,PERIOD
Q2365,Tinn,LOCATION
Q2366,AngelScript,ARTIFACT
Q2367,Drangedal,LOCATION
Q2368,Bliss (image),UNKNOWN
Q2369,Dec-12,PERIOD
Q2370,C Sharp (programming language),ARTIFACT
Q2371,Celebrity Solstice,CREATION
Q2372,Kragerø,LOCATION
Q2373,Cherokee (web server),ARTIFACT
Q2374,Civilization III,ARTIFACT
Q2375,Nome_ Norway,LOCATION
Q2376,Allermöhe,LOCATION
Q2377,Civilization IV,ARTIFACT
Q2378,Visual Basic,ARTIFACT
Q2379,Dec-13,PERIOD
Q2380,Altengamme,LOCATION
Q2381,Sauherad,LOCATION
Q2382,Dec-14,PERIOD
Q2383,Dec-15,PERIOD
Q2384,Bergedorf (quarter),LOCATION
Q2385,Civilization V,ARTIFACT
Q2386,Billwerder,LOCATION
Q2387,Commandos 2: Men of Courage,ARTIFACT
Q2388,Curslack,LOCATION
Q2389,Desmiphorini,UNKNOWN
Q2390,Mar-02,PERIOD
Q2391,Mar-03,PERIOD
Q2392,Mar-05,PERIOD
Q2393,Mar-01,PERIOD
Q2394,Mar-07,PERIOD
Q2395,Mar-08,PERIOD
Q2396,Mar-04,PERIOD
Q2397,Mar-10,PERIOD
Q2398,Mar-11,PERIOD
Q2399,Mar-06,PERIOD
Q2400,Mar-13,PERIOD
Q2401,Mar-09,PERIOD
Q2402,Mar-12,PERIOD
Q2403,Mar-15,PERIOD
Q2404,Mar-14,PERIOD
Q2405,Kirchwerder,LOCATION
Q2406,¿Dónde Están Corazón?,CREATION
Q2407,C++,ARTIFACT
Q2408,Lohbrügge,LOCATION
Q2409,Hydrochloric acid,SUBSTANCE
Q2410,Dec-16,PERIOD
Q2411,,LOCATION
Q2412,Neuallermöhe,LOCATION
Q2413,Dec-17,PERIOD
Q2414,Neuengamme,LOCATION
Q2415,Kristiansand,LOCATION
Q2416,Ochsenwerder,LOCATION
Q2417,Mar-16,PERIOD
Q2418,Reitbrook,LOCATION
Q2419,Mar-17,PERIOD
Q2420,Spadenland,LOCATION
Q2421,River Forth,LOCATION
Q2422,Mar-18,PERIOD
Q2423,Yaroslavl,LOCATION
Q2424,Mar-19,PERIOD
Q2425,1989,PERIOD
Q2426,1988,PERIOD
Q2427,Mar-20,PERIOD
Q2428,Tatenberg,LOCATION
Q2429,1987,PERIOD
Q2430,1986,PERIOD
Q2431,1985,PERIOD
Q2432,1984,PERIOD
Q2433,Mar-21,PERIOD
Q2434,1983,PERIOD
Q2435,Mar-22,PERIOD
Q2436,1982,PERIOD
Q2437,1981,PERIOD
Q2438,Dec-18,PERIOD
Q2439,1980,PERIOD
Q2440,Freedom Force vs the 3rd Reich,ARTIFACT
Q2441,,LOCATION
Q2442,Gaala,ANIMAL
Q2443,,LOCATION
Q2444,GloFish,ANIMAL
Q2445,Mar-23,PERIOD
Q2446,,LOCATION
Q2447,Hydrogen bromide,SUBSTANCE
Q2448,Yaroslavl Oblast,LOCATION
Q2449,Mogadishu,LOCATION
Q2450,Heroes of Might and Magic V,ARTIFACT
Q2451,Dec-19,PERIOD
Q2452,Werse,LOCATION
Q2453,Mar-24,PERIOD
Q2454,Mar-25,PERIOD
Q2455,Dec-20,PERIOD
Q2456,Mar-26,PERIOD
Q2457,Mar-27,PERIOD
Q2458,Mar-28,PERIOD
Q2459,Mar-29,PERIOD
Q2460,Mar-30,PERIOD
Q2461,Mar-31,PERIOD
Q2462,Hydrogen iodide,SUBSTANCE
Q2463,Advanced Composition Explorer,UNKNOWN
Q2464,Allier (river),LOCATION
Q2465,Olfe (Werse),LOCATION
Q2466,Geology of Mars,CONCEPT
Q2467,Nassau_ Bahamas,LOCATION
Q2468,Hydrogen fluoride,SUBSTANCE
Q2469,Andromeda Galaxy,LOCATION
Q2470,Heroes of Might and Magic V: Hammers of Fate,ARTIFACT
Q2471,Sana'a,LOCATION
Q2472,Hamburg Stadtpark,LOCATION
Q2473,Heroes of Might and Magic V: Tribes of the East,ARTIFACT
Q2474,1970,PERIOD
Q2475,1971,PERIOD
Q2476,1972,PERIOD
Q2477,1973,PERIOD
Q2478,1974,PERIOD
Q2479,1975,PERIOD
Q2480,1976,PERIOD
Q2481,1977,PERIOD
Q2482,Jameson Irish Whiskey,UNKNOWN
Q2483,1978,PERIOD
Q2484,1979,PERIOD
Q2485,1969,PERIOD
Q2486,Tarawa,LOCATION
Q2487,Thirty Years' War,EVENT
Q2488,Spiral galaxy,LOCATION
Q2489,John Doggett,PERSON
Q2490,Barred spiral galaxy,LOCATION
Q2491,Tarbosaurus,ANIMAL
Q2492,Konrad Adenauer,PERSON
Q2493,Data compression,UNKNOWN
Q2494,Pope Benedict XVI,PERSON
Q2495,Satellite galaxy,LOCATION
Q2496,Ludwig Erhard,PERSON
Q2497,Apr-15,PERIOD
Q2498,Apr-13,PERIOD
Q2499,Apr-12,PERIOD
Q2500,Apr-14,PERIOD
Q2501,Apr-11,PERIOD
Q2502,Apr-10,PERIOD
Q2503,Apr-08,PERIOD
Q2504,Apr-09,PERIOD
Q2505,Apr-07,PERIOD
Q2506,Apr-06,PERIOD
Q2507,Apr-05,PERIOD
Q2508,Apr-04,PERIOD
Q2509,Apr-03,PERIOD
Q2510,Apr-01,PERIOD
Q2511,Apr-02,PERIOD
Q2512,Kurt Georg Kiesinger,PERSON
Q2513,Hubble Space Telescope,ARTIFACT
Q2514,Willy Brandt,PERSON
Q2515,Kick-Ass (comic book),CREATION
Q2516,Helmut Schmidt,PERSON
Q2518,Helmut Kohl,PERSON
Q2519,Apr-16,PERIOD
Q2520,Apr-17,PERIOD
Q2521,Apr-18,PERIOD
Q2522,Dioxins and dioxin-like compounds,SUBSTANCE
Q2523,Apr-19,PERIOD
Q2524,Apr-20,PERIOD
Q2525,Apr-21,PERIOD
Q2526,Apr-22,PERIOD
Q2527,Apr-23,PERIOD
Q2529,Apr-24,PERIOD
Q2530,Gerhard Schröder,PERSON
Q2531,Apr-25,PERIOD
Q2532,Apr-26,PERIOD
Q2533,Apr-27,PERIOD
Q2534,Apr-28,PERIOD
Q2535,Apr-29,PERIOD
Q2536,Apr-30,PERIOD
Q2537,Natural satellite,LOCATION
Q2538,Joachim Gauck,PERSON
Q2539,Machine learning,CONCEPT
Q2540,Christian Wulff,PERSON
Q2541,Prediction by partial matching,UNKNOWN
Q2542,Horst Köhler,PERSON
Q2543,Mark Millar,PERSON
Q2544,May-01,PERIOD
Q2545,May-02,PERIOD
Q2546,Potassium bromide,SUBSTANCE
Q2547,May-03,PERIOD
Q2548,Buran (spacecraft),INSTALLATION
Q2549,May-04,PERIOD
Q2550,May-05,PERIOD
Q2551,Johannes Rau,PERSON
Q2552,May-06,PERIOD
Q2553,May-07,PERIOD
Q2554,Seawise Giant,CREATION
Q2555,May-08,PERIOD
Q2556,May-09,PERIOD
Q2557,May-10,PERIOD
Q2558,May-11,PERIOD
Q2559,May-12,PERIOD
Q2560,May-13,PERIOD
Q2561,May-14,PERIOD
Q2562,May-15,PERIOD
Q2563,Roman Herzog,PERSON
Q2564,Lada Priora,CREATION
Q2565,Titan (moon),LOCATION
Q2566,Isaac Brock,PERSON
Q2567,Richard von Weizsäcker,PERSON
Q2568,Lada Largus,CREATION
Q2569,Karl Carstens,PERSON
Q2570,John Romita Jr.,PERSON
Q2571,Walter Scheel,PERSON
Q2572,Love of My Life (Queen song),CREATION
Q2573,Gustav Heinemann,PERSON
Q2574,May-16,PERIOD
Q2575,May-17,PERIOD
Q2576,May-18,PERIOD
Q2577,Messier 86,LOCATION
Q2578,May-19,PERIOD
Q2579,May-20,PERIOD
Q2580,May-21,PERIOD
Q2581,May-22,PERIOD
Q2582,Heinrich Lübke,PERSON
Q2583,May-23,PERIOD
Q2584,May-24,PERIOD
Q2585,May-25,PERIOD
Q2586,May-26,PERIOD
Q2587,May-27,PERIOD
Q2588,May-28,PERIOD
Q2589,May-29,PERIOD
Q2590,May-30,PERIOD
Q2591,May-31,PERIOD
Q2592,Kostroma,LOCATION
Q2593,Matthew Vaughn,PERSON
Q2594,Theodor Heuss,PERSON
Q2595,Made in Japan (Deep Purple album),CREATION
Q2596,Kostroma Oblast,LOCATION
Q2597,Johanna Braddy,PERSON
Q2598,Watford,LOCATION
Q2599,Paul McCartney,PERSON
Q2600,Cunt,UNKNOWN
Q2601,Manfred Gerlach,PERSON
Q2602,Egon Krenz,PERSON
Q2603,Dec-21,PERIOD
Q2604,Pope Pius XII,PERSON
Q2606,Unary coding,CONCEPT
Q2607,Erich Honecker,PERSON
Q2608,Truncated binary encoding,CONCEPT
Q2609,S.S. Lazio,SPORT_TEAM
Q2610,Willi Stoph,PERSON
Q2611,Elias gamma coding,CONCEPT
Q2612,Jun-14,PERIOD
Q2613,Jun-15,PERIOD
Q2614,Jun-13,PERIOD
Q2615,Jun-10,PERIOD
Q2616,Jun-07,PERIOD
Q2617,Jun-11,PERIOD
Q2618,Jun-09,PERIOD
Q2619,Jun-12,PERIOD
Q2620,Jun-06,PERIOD
Q2621,Jun-08,PERIOD
Q2622,Jun-05,PERIOD
Q2623,Jun-03,PERIOD
Q2624,Jun-02,PERIOD
Q2625,Jun-01,PERIOD
Q2626,Elias delta coding,CONCEPT
Q2627,Jun-04,PERIOD
Q2628,Walter Ulbricht,PERSON
Q2629,Elias omega coding,CONCEPT
Q2630,Ivanovo,LOCATION
Q2632,Ringo Starr,PERSON
Q2633,Fibonacci coding,CONCEPT
Q2634,Naples,LOCATION
Q2635,Levenshtein coding,CONCEPT
Q2636,Dec-22,PERIOD
Q2637,Even-Rodeh coding,CONCEPT
Q2638,Golomb coding,CONCEPT
Q2640,10 Hygiea,LOCATION
Q2641,S.S.C. Napoli,SPORT_TEAM
Q2642,Exponential-Golomb coding,CONCEPT
Q2643,George Harrison,PERSON
Q2644,1968,PERIOD
Q2645,Shannon–Fano coding,CONCEPT
Q2646,Friedrich Ebert,PERSON
Q2647,Huffman coding,CONCEPT
Q2648,1967,PERIOD
Q2649,1966,PERIOD
Q2650,1965,PERIOD
Q2651,Arithmetic coding,CONCEPT
Q2652,1964,PERIOD
Q2653,Jun-16,PERIOD
Q2654,Ivanovo Oblast,LOCATION
Q2655,John Franklin,PERSON
Q2656,Palermo,LOCATION
Q2657,Jun-30,PERIOD
Q2658,Gaussian elimination,CONCEPT
Q2659,Jun-29,PERIOD
Q2660,Jun-28,PERIOD
Q2661,Jun-26,PERIOD
Q2662,Jun-25,PERIOD
Q2663,Jun-22,PERIOD
Q2664,Jun-27,PERIOD
Q2665,Jun-24,PERIOD
Q2666,Jun-20,PERIOD
Q2667,Paul von Hindenburg,PERSON
Q2668,Jun-23,PERIOD
Q2669,Jun-19,PERIOD
Q2670,Jun-18,PERIOD
Q2671,Jun-21,PERIOD
Q2672,Jun-17,PERIOD
Q2673,Chuck Norris,PERSON
Q2674,U.S. Città di Palermo,SPORT_TEAM
Q2676,Dec-23,PERIOD
Q2677,Wilhelm II_ German Emperor,PERSON
Q2678,Gomel,LOCATION
Q2679,Lempel–Ziv–Storer–Szymanski,CONCEPT
Q2680,Bruce Willis,PERSON
Q2681,Lempel–Ziv–Welch,CONCEPT
Q2682,Lempel–Ziv–Oberhumer,CONCEPT
Q2683,Parma,LOCATION
Q2684,Vladimir_ Russia,LOCATION
Q2685,Arnold Schwarzenegger,PERSON
Q2686,Jul-15,PERIOD
Q2687,Jul-13,PERIOD
Q2688,Jul-12,PERIOD
Q2689,Jul-10,PERIOD
Q2690,Jul-09,PERIOD
Q2691,Jul-14,PERIOD
Q2692,Jul-08,PERIOD
Q2693,Parma Calcio 1913,SPORT_TEAM
Q2694,Jul-07,PERIOD
Q2695,Jul-06,PERIOD
Q2696,Jul-05,PERIOD
Q2697,Jul-02,PERIOD
Q2698,Jul-04,PERIOD
Q2699,Jul-03,PERIOD
Q2700,Jul-01,PERIOD
Q2701,Jul-11,PERIOD
Q2702,Vladimir Oblast,LOCATION
Q2703,Epoch (astronomy),MEASURE
Q2704,Pescara,LOCATION
Q2705,Dec-24,PERIOD
Q2706,Bremerhaven,LOCATION
Q2707,Beckum_ Germany,LOCATION
Q2708,Context mixing,CONCEPT
Q2709,Sasha Grey,PERSON
Q2710,Delfino Pescara 1936,SPORT_TEAM
Q2712,DEFLATE,CONCEPT
Q2713,Drensteinfurt,LOCATION
Q2714,Watford F.C.,SPORT_TEAM
Q2715,Jul-31,PERIOD
Q2716,Jul-30,PERIOD
Q2717,Jul-29,PERIOD
Q2718,Jul-28,PERIOD
Q2719,Jul-27,PERIOD
Q2720,Jul-25,PERIOD
Q2721,Jul-24,PERIOD
Q2722,Jul-23,PERIOD
Q2723,Jul-26,PERIOD
Q2725,Jul-22,PERIOD
Q2726,Jul-19,PERIOD
Q2727,Jul-21,PERIOD
Q2728,Jul-20,PERIOD
Q2729,Jul-17,PERIOD
Q2730,Jul-18,PERIOD
Q2731,Jul-16,PERIOD
Q2732,Norma Stitz,PERSON
Q2733,Lempel–Ziv–Markov chain algorithm,CONCEPT
Q2734,Skierniewice,LOCATION
Q2736,Association football,ORGANISATION
Q2737,Louis de Funès,PERSON
Q2738,Fox Mulder,PERSON
Q2739,A.S. Roma,SPORT_TEAM
Q2740,Sendenhorst,LOCATION
Q2741,Dana Scully,PERSON
Q2742,Münster,LOCATION
Q2743,Musical theatre,CREATION
Q2744,The X-Files,CREATION
Q2745,Dec-25,PERIOD
Q2746,Ryazan,LOCATION
Q2747,Nord-Ost,CREATION
Q2748,Grimm (TV series),CREATION
Q2749,Augsburg,LOCATION
Q2750,Bourvil,PERSON
Q2751,Siena,LOCATION
Q2752,Oelde,LOCATION
Q2753,Ryazan Oblast,LOCATION
Q2754,Jaroslav Hašek,PERSON
Q2755,1963,PERIOD
Q2756,S.S. Robur Siena,SPORT_TEAM
Q2757,Lech Kaczyński,PERSON
Q2758,Mönchengladbach,LOCATION
Q2759,Urbino,LOCATION
Q2760,Ennigerloh,LOCATION
Q2761,Dec-26,PERIOD
Q2763,The Holocaust,CONCEPT
Q2764,1962,PERIOD
Q2765,Gelsenkirchen,LOCATION
Q2766,IPhone,ARTIFACT
Q2767,Daniel Morgan,PERSON
Q2768,Torino F.C.,SPORT_TEAM
Q2769,Warendorf,LOCATION
