WikidataID,LabelWikidata,Class
Q2328,Coppermine Expedition of 1819–22,UNKNOWN
Q2329,Chemistry,UNKNOWN
Q2331,Led Zeppelin,UNKNOWN
Q2346,Analytical chemistry,UNKNOWN
Q2349,69 (sex position),UNKNOWN
Q2371,Celebrity Solstice,UNKNOWN
Q2409,Hydrochloric acid,UNKNOWN
Q2444,GloFish,UNKNOWN
Q245,Raspberry Pi,UNKNOWN
Q246,Volkswagen,UNKNOWN
Q2469,Andromeda Galaxy,UNKNOWN
Q247,Volkswagen Golf,UNKNOWN
Q248,Intel,UNKNOWN
Q2482,Jameson Irish Whiskey,UNKNOWN
Q249,Wireless,UNKNOWN
Q2490,Barred spiral galaxy,UNKNOWN
Q2493,Data compression,UNKNOWN
Q250,Computer keyboard,UNKNOWN
Q253,QWERTY,UNKNOWN
Q2537,Natural satellite,UNKNOWN
Q2541,Prediction by partial matching,UNKNOWN
Q2565,Titan (moon),UNKNOWN
Q257,Mandelbrot set,UNKNOWN
Q2600,Cunt,UNKNOWN
Q261,Linkin Park,UNKNOWN
Q263,Wikisource,UNKNOWN
Q274,Ardbeg distillery,UNKNOWN
Q277,Kilchoman distillery,UNKNOWN
Q278,Talisker distillery,UNKNOWN
Q2799,Delta encoding,UNKNOWN
Q280,Lagavulin distillery,UNKNOWN
Q281,Whisky,UNKNOWN
Q2813,Coca-Cola,UNKNOWN
Q282,Wine,UNKNOWN
Q2835,Retroreflector,UNKNOWN
Q284,Cognac,UNKNOWN
Q286,Leather,UNKNOWN
Q2863,Eau de Cologne,UNKNOWN
Q2864,Cat's eye (road),UNKNOWN
Q287,Wood,UNKNOWN
Q288,Tours,UNKNOWN
Q289,Television,UNKNOWN
Q290,Sex,UNKNOWN
Q291,Pornography,UNKNOWN
Q2915,Dairy cattle,UNKNOWN
Q2935,Calf,UNKNOWN
Q2945,History of Canada,UNKNOWN
Q2977,Cathedral,UNKNOWN
Q2979,Liberty,UNKNOWN
Q3,Life,UNKNOWN
Q300,Sagas of Icelanders,UNKNOWN
Q3010,Boy,UNKNOWN
Q3031,Girl,UNKNOWN
Q3039,Cassoulet,UNKNOWN
Q3041,Magnetosphere of Jupiter,UNKNOWN
Q3045,Atmosphere of Jupiter,UNKNOWN
Q305,Corporal punishment,UNKNOWN
Q3060,Rings of Jupiter,UNKNOWN
Q3071,Punk rock,UNKNOWN
Q3074,Traffic code,UNKNOWN
Q3076,Comet Shoemaker–Levy 9,UNKNOWN
Q3089,Journal amusant,UNKNOWN
Q309,History,UNKNOWN
Q3096,Volcanology of Io,UNKNOWN
Q3108,Lyon Tablet,UNKNOWN
Q3122,Home Instead Senior Care,UNKNOWN
Q3123,Io (moon),UNKNOWN
Q3133,Green,UNKNOWN
Q3134,Callisto (moon),UNKNOWN
Q3142,Red,UNKNOWN
Q3143,Europa (moon),UNKNOWN
Q315,Language,UNKNOWN
Q316,Love,UNKNOWN
Q3169,Ganymede (moon),UNKNOWN
Q3189,2012 Geneva Open Challenger,UNKNOWN
Q3191,Sarcophagus of the Triumph of Bacchus (Lyon),UNKNOWN
Q3196,Fire,UNKNOWN
Q3199,Philinidae,UNKNOWN
Q323,Big Bang,UNKNOWN
Q3230,Atmosphere of Earth,UNKNOWN
Q3245,David Terry,UNKNOWN
Q3248,Robert Newton (disambiguation),UNKNOWN
Q325,Digital dark age,UNKNOWN
Q3252,William Meredith,UNKNOWN
Q3263,Robert Rose,UNKNOWN
Q3269,The Rezillos,UNKNOWN
Q3276,Exploration of Jupiter,UNKNOWN
Q328,English Wikipedia,UNKNOWN
Q3283,Geometric phase,UNKNOWN
Q3294,Clarity (Zedd album),UNKNOWN
Q3297,Moonmadness,UNKNOWN
Q3303,Enceladus,UNKNOWN
Q3310,SAKO,UNKNOWN
Q333,Astronomy,UNKNOWN
Q3341,Rubber duck debugging,UNKNOWN
Q336,Science,UNKNOWN
Q338,Cosmology,UNKNOWN
Q3409,Sirius,UNKNOWN
Q341,Free software,UNKNOWN
Q3427,Vega,UNKNOWN
Q3450,Main sequence,UNKNOWN
Q3465,Jinn,UNKNOWN
Q348,Time capsule,UNKNOWN
Q349,Sport,UNKNOWN
Q3521,Alien Siege,UNKNOWN
Q3523,Secret Museum_ Naples,UNKNOWN
Q3535,Formation and evolution of the Solar System,UNKNOWN
Q356,Google+,UNKNOWN
Q3568,Focus (geometry),UNKNOWN
Q3577,Hoplitodromos,UNKNOWN
Q3578,1867 in art,UNKNOWN
Q358,National heritage site,UNKNOWN
Q3580,William Gibson (disambiguation),UNKNOWN
Q3588,Revolutions of 1848,UNKNOWN
Q3614,Occipital nerve stimulation,UNKNOWN
Q3623,Dukes of Dixieland,UNKNOWN
Q363,World War III,UNKNOWN
Q3638,Superman (franchise),UNKNOWN
Q3658,List of Catholic dioceses (alphabetical),UNKNOWN
Q366,Corruption,UNKNOWN
Q367,Wikibooks,UNKNOWN
Q3672,Space Flyer Unit,UNKNOWN
Q369,Wikiquote,UNKNOWN
Q3694,Holiday cottage,UNKNOWN
Q371,!!!,UNKNOWN
Q3710,Foot (unit),UNKNOWN
Q3721,Fraternities and sororities,UNKNOWN
Q373,Wikivoyage,UNKNOWN
Q374,Vodka,UNKNOWN
Q375,Waffle,UNKNOWN
Q376,Clock,UNKNOWN
Q380,,UNKNOWN
Q381,Ubuntu (operating system),UNKNOWN
Q3842,Marxist humanism,UNKNOWN
Q3849,Sony Ericsson M600,UNKNOWN
Q3858,Music of Israel,UNKNOWN
Q3872,Neuropsychology,UNKNOWN
Q388,Linux,UNKNOWN
Q3887,Solar eclipse,UNKNOWN
Q3913,Binary number,UNKNOWN
Q3918,University,UNKNOWN
Q3937,Supernova,UNKNOWN
Q394,Metrology,UNKNOWN
Q3944,Local Group,UNKNOWN
Q3947,House,UNKNOWN
Q395,Mathematics,UNKNOWN
Q3950,Villa,UNKNOWN
Q3957,Town,UNKNOWN
Q396,U2,UNKNOWN
Q3962,Laptop,UNKNOWN
Q3966,Computer hardware,UNKNOWN
Q3968,Algebra,UNKNOWN
Q397,Latin,UNKNOWN
Q3972,Power supply unit (computer),UNKNOWN
Q3975,Computer case,UNKNOWN
Q3988,Real-time computing,UNKNOWN
Q4,Death,UNKNOWN
Q401,Cuneiform script,UNKNOWN
Q411,Astrobiology,UNKNOWN
Q412,Pioneer plaque,UNKNOWN
Q413,Physics,UNKNOWN
Q415,Silbo Gomero,UNKNOWN
Q416,Disk magazine,UNKNOWN
Q418,Telecommunication,UNKNOWN
Q420,Biology,UNKNOWN
Q421,Unidentified flying object,UNKNOWN
Q426,Animal rights,UNKNOWN
Q430,Dinosaur,UNKNOWN
Q431,Zoology,UNKNOWN
Q432,Islam,UNKNOWN
Q44,Beer,UNKNOWN
Q441,Botany,UNKNOWN
Q445,Bibliotheca universalis,UNKNOWN
Q446,Wheel,UNKNOWN
Q450,Mind,UNKNOWN
Q452,52-hertz whale,UNKNOWN
Q454,Peace,UNKNOWN
Q455,Encyclopædia Britannica,UNKNOWN
Q460,Interpedia,UNKNOWN
Q465,DBpedia,UNKNOWN
Q466,World Wide Web,UNKNOWN
Q469,Dyson sphere,UNKNOWN
Q470,World Brain,UNKNOWN
Q471,Memex,UNKNOWN
Q473,The Library of Babel,UNKNOWN
Q474,Aqueduct (bridge),UNKNOWN
Q476,Ñ,UNKNOWN
Q481,.xxx,UNKNOWN
Q482,Poetry,UNKNOWN
Q483,Megaupload,UNKNOWN
Q484,Laziness,UNKNOWN
Q485,Computer virus,UNKNOWN
Q487,Smile,UNKNOWN
Q491,Friendship,UNKNOWN
Q492,Memory,UNKNOWN
Q496,Feces,UNKNOWN
Q497,Anus,UNKNOWN
Q499,Axilla,UNKNOWN
Q5,Human,UNKNOWN
Q503,Banana,UNKNOWN
Q506,Flower,UNKNOWN
Q507,Googol,UNKNOWN
Q508,Googolplex,UNKNOWN
Q514,Anatomy,UNKNOWN
Q515,City,UNKNOWN
Q518,Betta edithae,UNKNOWN
Q519,Shit,UNKNOWN
Q521,Physiology,UNKNOWN
Q522,Hyper Text Coffee Pot Control Protocol,UNKNOWN
Q528,PSR B1257+12,UNKNOWN
Q53,Club-Mate,UNKNOWN
Q531,Light-year,UNKNOWN
Q532,Village,UNKNOWN
Q538,Oceania,UNKNOWN
Q54,All your base are belong to us,UNKNOWN
Q540,Freenet,UNKNOWN
Q542,Sport of athletics,UNKNOWN
Q543,Censorship,UNKNOWN
Q544,Solar System,UNKNOWN
Q545,Baltic Sea,UNKNOWN
Q553,Tooth,UNKNOWN
Q554,Cervelle de canut,UNKNOWN
Q56,Lolcat,UNKNOWN
Q561,Human tooth,UNKNOWN
Q564,Hell,UNKNOWN
Q565,Wikimedia Commons,UNKNOWN
Q566,Purgatory,UNKNOWN
Q570,Loudspeaker,UNKNOWN
Q571,Book,UNKNOWN
Q575,Night,UNKNOWN
Q58,Penis,UNKNOWN
Q587,All Saints' Day,UNKNOWN
Q592,Gay,UNKNOWN
Q599,Wedding dress of Kate Middleton,UNKNOWN
Q608,Human sexual activity,UNKNOWN
Q616,Beaujolais,UNKNOWN
Q638,Music,UNKNOWN
Q639,Optical aberration,UNKNOWN
Q642,Naruto,UNKNOWN
Q646,Thermometer,UNKNOWN
Q659,North,UNKNOWN
Q661,Hydraulic ram,UNKNOWN
Q662,Neon Genesis Evangelion,UNKNOWN
Q666,Number of the Beast,UNKNOWN
Q667,South,UNKNOWN
Q673,One Piece,UNKNOWN
Q676,Prose,UNKNOWN
Q679,West,UNKNOWN
Q68,Computer,UNKNOWN
Q684,East,UNKNOWN
Q689,Bastille (band),UNKNOWN
Q693,Fable,UNKNOWN
Q698,Firefox,UNKNOWN
Q699,Fairy tale,UNKNOWN
Q718,Chess,UNKNOWN
Q728,Weapon,UNKNOWN
Q73,Internet Relay Chat,UNKNOWN
Q732,Francesinha,UNKNOWN
Q735,Art,UNKNOWN
Q738,Croque-monsieur,UNKNOWN
Q75,Internet,UNKNOWN
Q777,Google Chrome,UNKNOWN
Q780,Chicken,UNKNOWN
Q795,Stupidity,UNKNOWN
Q799,Wisdom,UNKNOWN
Q8,Happiness,UNKNOWN
Q808,Virus,UNKNOWN
Q81,Carrot,UNKNOWN
Q82,Printer (computing),UNKNOWN
Q825,God in Christianity,UNKNOWN
Q83,MediaWiki,UNKNOWN
Q844,James Bond,UNKNOWN
Q847,Tennis,UNKNOWN
Q850,MySQL,UNKNOWN
Q856,Barcode,UNKNOWN
Q86,Headache,UNKNOWN
Q860,Foobar,UNKNOWN
Q864,Pokémon,UNKNOWN
Q870,Train,UNKNOWN
Q872,Radio broadcasting,UNKNOWN
Q886,The Simpsons,UNKNOWN
Q89,Apple,UNKNOWN
Q893,Lemonade,UNKNOWN
Q896,Mountain Dew,UNKNOWN
Q901,Scientist,UNKNOWN
Q904,Bleach (manga),UNKNOWN
Q936,OpenStreetMap,UNKNOWN
Q94,Android (operating system),UNKNOWN
Q943,Yellow,UNKNOWN
Q944,Quantum mechanics,UNKNOWN
Q951,Toilet paper orientation,UNKNOWN
Q957,List of lists of lists,UNKNOWN
Q964,Wikinews,UNKNOWN
Q978,Meme,UNKNOWN
Q998,Infant,UNKNOWN
