WikidataID,LabelWikidata,Class
Q10149,,INSTALLATION
Q10150,Eurovision Song Contest 2004,EVENT
Q10151,Eurovision Song Contest 2005,EVENT
Q10152,Eurovision Song Contest 2006,EVENT
Q10153,Eurovision Song Contest 2007,EVENT
Q10154,,INSTALLATION
Q10155,Eurovision Song Contest 2008,EVENT
Q10156,,INSTALLATION
Q10157,Eurovision Song Contest 2009,EVENT
Q10158,Eurovision Song Contest 2010,EVENT
Q10159,École normale supérieure de Lyon,INSTITUTION
Q10160,Eurovision Song Contest 2011,EVENT
Q10161,Eurovision Song Contest 2012,EVENT
Q10162,Eurovision Song Contest 2013,EVENT
Q10163,Place Benoît-Crépu,LOCATION
Q10164,Rue Burdeau,LOCATION
Q10165,Rue Garibaldi,LOCATION
Q10166,Rue dAusterlitz,LOCATION
Q10167,Rue de lArbre-Sec,LOCATION
Q10168,Rue Édouard-Herriot,LOCATION
Q10169,Place des Jacobins,LOCATION
Q10170,Rue Émile-Zola,LOCATION
Q10171,Rue de Brest,LOCATION
Q10172,Rue de lUniversité; Lyon,LOCATION
Q10173,Rue de la Bourse,LOCATION
Q10174,Lyon tramway,OTHER
Q10175,Trolleybuses in Lyon,INSTALLATION
Q10176,University of Lyon,INSTITUTION
Q10177,École centrale de Lyon,INSTITUTION
Q10178,École Supérieure de Chimie Physique Électronique de Lyon,INSTITUTION
Q10179,Zulu language,CONCEPT
Q10180,Église Notre Dame Saint-Vincent,INSTALLATION
Q10181,Église Saint-Georges,INSTALLATION
Q10182,Église Saint-Polycarpe,INSTALLATION
Q10183,,INSTALLATION
Q10184,Frankfurter Allgemeine Zeitung,MEDIA
Q10185,Berliner Zeitung,MEDIA
Q10186,B.Z. (newspaper),MEDIA
Q10187,Via Agrippa,OTHER
Q10188,Zuni language,CONCEPT
Q10189,Der Tagesspiegel,MEDIA
Q10190,Berliner Kurier,INSTALLATION
Q10191,Piossasco,LOCATION
Q10192,Piscina; Piedmont,LOCATION
Q10193,Piverone,LOCATION
Q10194,Poirino,LOCATION
Q10195,Zay language,CONCEPT
Q10196,Aranese dialect,CONCEPT
Q10197,Pomaretto,LOCATION
Q10198,Pont-Canavese,LOCATION
Q10199,Zaza language,CONCEPT
Q10200,Porte; Piedmont,LOCATION
