WikidataID,LabelWikidata,Class
Q11301188,,UNKNOWN
Q1130849,,UNKNOWN
Q113156,,PERSON
Q1132,Ahlen,LOCATION
Q11324938,,UNKNOWN
Q1132677,,UNKNOWN
Q1132776,,UNKNOWN
Q1133,Radon,SUBSTANCE
Q1133475,,UNKNOWN
Q1133545,,UNKNOWN
Q11339601,,UNKNOWN
Q1134319,,UNKNOWN
Q1134401,,UNKNOWN
Q1134595,,UNKNOWN
Q1134659,,UNKNOWN
Q1136016,,UNKNOWN
Q1136141,,UNKNOWN
Q1137,Lorraine,LOCATION
Q1137250,,UNKNOWN
Q1137275,,UNKNOWN
Q1138,Barmbek-Nord,LOCATION
Q1138646,,UNKNOWN
Q1139,Ununennium,SUBSTANCE
Q113911,,PERSON
Q114,Kenya,LOCATION
Q1140392,,UNKNOWN
Q1141,Dulsberg,LOCATION
Q1141306,,UNKNOWN
Q1141525,,UNKNOWN
Q1141973,,UNKNOWN
Q1142,Alsace,LOCATION
Q1142995,,UNKNOWN
Q1143,,LOCATION
Q1143000,,UNKNOWN
Q1143797,,UNKNOWN
Q1145,Jean-Philippe Rameau,PERSON
Q1145608,,UNKNOWN
Q1146,Unbinilium,SUBSTANCE
Q1147,,LOCATION
Q1147759,,UNKNOWN
Q1148,Winterhude,LOCATION
Q1148233,,UNKNOWN
Q114884,,LOCATION
Q1149,Indira Gandhi,PERSON
Q115,Ethiopia,LOCATION
Q1151,Hector Berlioz,PERSON
Q1152,Auvergne,LOCATION
Q1153,Eppendorf_ Hamburg,LOCATION
Q115367,Max Frankel,PERSON
Q1154,Jamnagar,LOCATION
Q1154705,,UNKNOWN
Q1155,Busto Arsizio,LOCATION
Q1155502,,UNKNOWN
Q1155836,,UNKNOWN
Q1156,Mumbai,LOCATION
Q1156579,,UNKNOWN
Q1157,,LOCATION
Q1158906,,UNKNOWN
Q1159,Andhra Pradesh,LOCATION
Q11599230,,UNKNOWN
Q1160302,,UNKNOWN
Q1161083,,UNKNOWN
Q1162,Arunachal Pradesh,LOCATION
Q1163715,,UNKNOWN
Q1164,Assam,LOCATION
Q1164078,,UNKNOWN
Q1165,Bihar,LOCATION
Q1166,Michigan,LOCATION
Q1167,Alsterdorf,LOCATION
Q1168,Chhattisgarh,LOCATION
Q1169,Lake Michigan,LOCATION
Q11690,,LOCATION
Q117,Ghana,LOCATION
Q1170716,,UNKNOWN
Q1171,Goa,LOCATION
Q11710682,,LOCATION
Q11712531,,UNKNOWN
Q1173,Burgundy,LOCATION
Q1174,Haryana,LOCATION
Q1174776,,UNKNOWN
Q1175,Langenhorn_ Hamburg,LOCATION
Q1175220,,UNKNOWN
Q11755982,,UNKNOWN
Q11768,,PERSON_TYPE
Q1177,Himachal Pradesh,LOCATION
Q11776223,,UNKNOWN
Q11776418,,UNKNOWN
Q1178,Maurice Ravel,PERSON
Q1179,Aquitaine,LOCATION
Q118,April,PERIOD
Q1180,Jammu and Kashmir,LOCATION
Q1181,Hoheluft,LOCATION
Q1182522,,UNKNOWN
Q1183,,LOCATION
Q1184,Jharkhand,LOCATION
Q1185,Karnataka,LOCATION
Q1185830,,UNKNOWN
Q1185847,,UNKNOWN
Q1185865,,UNKNOWN
Q1185967,,UNKNOWN
Q1186,Kerala,LOCATION
Q1187,River Wandle,LOCATION
Q1187032,,UNKNOWN
Q1187590,,UNKNOWN
Q1188,Madhya Pradesh,LOCATION
Q1188940,,UNKNOWN
Q1189,Usain Bolt,PERSON
Q1189483,,UNKNOWN
Q119,May,PERIOD
Q1190,Limousin,LOCATION
Q1191,Maharashtra,LOCATION
Q11911,,LOCATION
Q1192,Jean-Baptiste Lully,PERSON
Q1193,Manipur,LOCATION
Q1194,Schleswig-Holstein,LOCATION
Q1195,Meghalaya,LOCATION
Q11953,,LOCATION
Q1195471,Neutronium,SUBSTANCE
Q11958,,PERSON
Q11959,,LOCATION
Q1196,Mecklenburg-Vorpommern,LOCATION
Q1196645,,UNKNOWN
Q1197,Lower Saxony,LOCATION
Q1198,North Rhine-Westphalia,LOCATION
Q1199,Hesse,LOCATION
Q1199280,The Little Prince (1974 film),CREATION
Q120,June,PERIOD
Q1200,Rhineland-Palatinate,LOCATION
Q12004,Oak,PLANT
Q1200566,Social animal,ANIMAL
Q1201,Saarland,LOCATION
Q1202,,LOCATION
Q1202117,,UNKNOWN
Q120233,,BUSINESS
Q1203,John Lennon,PERSON
Q1204,Illinois,LOCATION
Q1205,Thuringia,LOCATION
Q120503,,LOCATION
Q1206,Saxony-Anhalt,LOCATION
Q120601,,PERSON_TYPE
Q12061517,,UNKNOWN
Q1207,North Dakota,LOCATION
Q1207561,,UNKNOWN
Q1208,Brandenburg,LOCATION
Q1209,Bremen (state),LOCATION
Q1209676,,UNKNOWN
Q1209677,,UNKNOWN
Q1209761,,UNKNOWN
Q12099,Rye,PLANT
Q121,July,PERIOD
Q1210,Lombardy,LOCATION
Q1210267,,UNKNOWN
Q12104,Oat,PLANT
Q12107,Breton language,CONCEPT
Q1211,South Dakota,LOCATION
Q1212,Montana,LOCATION
Q1213621,,UNKNOWN
Q1214,Wyoming,LOCATION
Q121410,,LOCATION
Q1215959,,UNKNOWN
Q1216,Piedmont,LOCATION
Q1217,Hubert Salentin,PERSON
Q12175,Manx language,CONCEPT
Q1218,Jerusalem,LOCATION
Q12180107,,UNKNOWN
Q1218197,,UNKNOWN
Q121842,,PERSON_TYPE
Q1219,Alster,LOCATION
Q12191,,LOCATION
Q122,August,PERIOD
Q1220,Giorgio Napolitano,PERSON
Q1221,Idaho,LOCATION
Q122141,Vodafone,BUSINESS
Q1222,Aosta Valley,LOCATION
Q12223,,PERSON_TYPE
Q1223,,LOCATION
Q1223422,,UNKNOWN
Q1224,Carlo Azeglio Ciampi,PERSON
Q1225,Bruce Springsteen,PERSON
Q122563,,LOCATION
Q1226,Rutherfordium,SUBSTANCE
Q1227,Nevada,LOCATION
Q1228,Oscar Luigi Scalfaro,PERSON
Q1229,Don River (Russia),LOCATION
Q123,September,PERIOD
Q1230,Francesco Cossiga,PERSON
Q1231,Kosovo field (region),LOCATION
Q1232,Dubnium,SUBSTANCE
Q123220,,INSTITUTION
Q1233,Sandro Pertini,PERSON
Q1234,Seaborgium,SUBSTANCE
Q1235,Giovanni Leone,PERSON
Q123577,,EVENT
Q1237961,,UNKNOWN
Q1238,Giuseppe Saragat,PERSON
Q1239,Indian Ocean,LOCATION
Q124,October,PERIOD
Q1240,Antonio Segni,PERSON
Q1241,Giovanni Gronchi,PERSON
Q1242,Luigi Einaudi,PERSON
Q124216,,PERSON_TYPE
Q1243,Veneto,LOCATION
Q12439,,LOCATION
Q1245,Enrico De Nicola,PERSON
Q1246,Kosovo,LOCATION
Q1247,Caribbean Sea,LOCATION
Q124739,,LOCATION
Q1247846,,UNKNOWN
Q1248,Monte Viso,LOCATION
Q1249,Bohrium,SUBSTANCE
Q125,November,PERIOD
Q1250,Friuli-Venezia Giulia,LOCATION
Q1250417,,UNKNOWN
Q1251,Cottian Alps,LOCATION
Q1252,Hassium,SUBSTANCE
Q125293,,LOCATION
Q1253,Ban Ki-moon,PERSON
Q1254,Kofi Annan,PERSON
Q1254704,,UNKNOWN
Q1255,Autonomous Province of Kosovo and Metohija,LOCATION
Q12553,,LOCATION
Q1256,Liguria,LOCATION
Q1257,Boutros Boutros-Ghali,PERSON
Q1258,Meitnerium,SUBSTANCE
Q125905,,LOCATION
Q125912,,LOCATION
Q1259227,,UNKNOWN
Q1259273,,UNKNOWN
Q126,December,PERIOD
Q1260,Kurt Waldheim,PERSON
Q1261,,LOCATION
Q12612,,LOCATION
Q1262,Graian Alps,LOCATION
Q1263,Emilia-Romagna,LOCATION
Q126334,,SPORT_TEAM
Q1264,U Thant,PERSON
Q1264562,Jacob Lestschinsky,PERSON
Q1265,Colorado River,LOCATION
Q1266,Darmstadtium,SUBSTANCE
Q1266413,,UNKNOWN
Q1268187,,UNKNOWN
Q127,Tuesday,PERIOD
Q1270,Pennine Alps,LOCATION
Q1271,Trygve Lie,PERSON
Q1272,Roentgenium,SUBSTANCE
Q1273,Tuscany,LOCATION
Q12738,,LOCATION
Q1274,Lepontine Alps,LOCATION
Q12746,,LOCATION
Q1274979,,CREATION
Q1275,Gladwyn Jebb,PERSON
Q1276,Leonard Cohen,PERSON
Q1277,Rhaetian Alps,LOCATION
Q1277366,,UNKNOWN
Q1278,Copernicium,SUBSTANCE
Q1279,Marche,LOCATION
Q128,,PERIOD
Q1280,Umbria,LOCATION
Q1282,,LOCATION
Q1283,Dolomites,LOCATION
Q12837,,LOCATION
Q1284,Abruzzo,LOCATION
Q1284346,,UNKNOWN
Q128446,,SPORT_TEAM
Q128468,,INSTALLATION
Q1285,Apennine Mountains,LOCATION
Q1286,Alps,LOCATION
Q1287117,,UNKNOWN
Q1288,Carpathian Mountains,LOCATION
Q12886,,LOCATION
Q1289,Grenoble,LOCATION
Q128911,,PERSON
Q129,Thursday,PERIOD
Q1290,Blaise Pascal,PERSON
Q1291,Bron,LOCATION
Q12910,,LOCATION
Q12927,Marine Le Pen,PERSON
Q1294923,,UNKNOWN
Q1295,Dortmund,LOCATION
Q1296,Ghent,LOCATION
Q12966903,,UNKNOWN
Q1297,Chicago,LOCATION
Q1298,Pedro Montt,PERSON
Q130,Friday,PERIOD
Q1301,Nihonium,SUBSTANCE
Q130191,,LOCATION
Q1302,Flerovium,SUBSTANCE
Q1303,Moscovium,SUBSTANCE
Q1304,Livermorium,SUBSTANCE
Q13048507,Bavarians,PERSON_TYPE
Q1305,Wageningen,LOCATION
Q1306,Tennessine,SUBSTANCE
Q1307,Oganesson,SUBSTANCE
Q130700,,ORGANISATION
Q1308,Como,LOCATION
Q130818,,PERSON
Q1309,Maastricht,LOCATION
Q131,Saturday,PERIOD
Q1310,Arnhem,LOCATION
Q131077,,PERSON
Q13111275,,UNKNOWN
Q1312,Spring (season),PERIOD
Q13124,,ORGANISATION
Q1313,Summer,PERIOD
Q131355,,PERSON
Q1314,Autumn,PERIOD
Q131495,,LOCATION
Q131542,Miscanthus,PLANT
Q131551,Hanguana,PLANT
Q13158,Strawberry,PLANT
Q1316,Saddam Hussein,PERSON
Q1317,Osama bin Laden,PERSON
Q1318423,,UNKNOWN
Q131843,Alzatea,PLANT
Q13192,Qashqai language,CONCEPT
Q131964,Austrian Empire,LOCATION
Q13197,Ratagnon language,CONCEPT
Q13199,Romansh language,CONCEPT
Q132,Sunday,PERIOD
Q1320,Jorge Montt,PERSON
Q13201,Romani language,CONCEPT
Q13202,Romblomanon language,CONCEPT
Q13203,Rotokas language,CONCEPT
Q13207,Nkore language,CONCEPT
Q1321,,CONCEPT
Q13216,Zhuang languages,CONCEPT
Q13218,Xhosa language,CONCEPT
Q13220,Xiang Chinese,CONCEPT
Q1322605,,UNKNOWN
Q1322976,,UNKNOWN
Q1323373,,UNKNOWN
Q1324604,,UNKNOWN
Q1325,Friedrich Hayek,PERSON
Q132543,,PERSON
Q1328,Manuel Montt,PERSON
Q132834,,INSTITUTION
Q132885,,SPORT_TEAM
Q1329,Manuel Bulnes,PERSON
Q1331,Manuel Blanco Encalada,PERSON
Q13329,,LOCATION
Q1333,Francisco Antonio Pinto,PERSON
Q133315,,LOCATION
Q1335,Montevideo,LOCATION
Q13353,,LOCATION
Q133557,,UNKNOWN
Q1336,Rimouski,LOCATION
Q13363064,,UNKNOWN
Q13364,,LOCATION
Q1337792,,UNKNOWN
Q1338,Upper Peninsula of Michigan,LOCATION
Q13386,,LOCATION
Q1339,Johann Sebastian Bach,PERSON
Q13391,,SPORT_TEAM
Q1340,Antonio Vivaldi,PERSON
Q134068,,PERSON
Q1341,Tolyatti,LOCATION
Q1342,Pittsburgh,LOCATION
Q1343,TogliattiAzot,BUSINESS
Q134471,,ARTIFACT
Q1345,Philadelphia,LOCATION
Q1345161,,UNKNOWN
Q1346,GM-AvtoVAZ,BUSINESS
Q1346101,James Dyson,PERSON
Q1346121,,UNKNOWN
Q134672,,LOCATION
Q134698,,LOCATION
Q134712,,LOCATION
Q1348,Kolkata,LOCATION
Q1348200,,UNKNOWN
Q1348423,Salvador (film),CREATION
Q134857,Semiarundinaria,PLANT
Q1348659,,UNKNOWN
Q134902,,LOCATION
Q134916,,SPORT_TEAM
Q1349814,,UNKNOWN
Q1350,Opel Astra,BUSINESS
Q1350054,,UNKNOWN
Q1350084,,UNKNOWN
Q1352,Chennai,LOCATION
Q1353,Delhi,LOCATION
Q1353040,,UNKNOWN
Q13530479,,UNKNOWN
Q1354,Dhaka,LOCATION
Q1354932,,UNKNOWN
Q1355,Bangalore,LOCATION
Q1356,West Bengal,LOCATION
Q1357,Spider,ANIMAL
Q1358,Arachnid,ANIMAL
Q13583588,,UNKNOWN
Q1359,Chelicerata,ANIMAL
Q1360,Arthropod,ANIMAL
Q1360222,,UNKNOWN
Q1361,Hyderabad,LOCATION
Q1361370,,UNKNOWN
Q13619,,LOCATION
Q1361959,,UNKNOWN
Q1362,Islamabad,LOCATION
Q136217,,LOCATION
Q1363,Tripura,LOCATION
Q1364746,,UNKNOWN
Q1365,Swept Away (1974 film),CREATION
Q1365331,Man-eater,ANIMAL
Q1366419,,SUBSTANCE
Q1367,Monkey,ANIMAL
Q1368694,,UNKNOWN
Q1369150,,UNKNOWN
Q1370,Virginia,LOCATION
Q1371,West Virginia,LOCATION
Q1372,Gran Paradiso,LOCATION
Q1373,Grivola,LOCATION
Q1373538,,UNKNOWN
Q1373822,,UNKNOWN
Q1374,Matterhorn,LOCATION
Q1374135,,UNKNOWN
Q1374259,,UNKNOWN
Q1376114,,UNKNOWN
Q1376407,,UNKNOWN
Q1377,University of Ljubljana,INSTITUTION
Q1377801,,UNKNOWN
Q1378,University of Maribor,INSTITUTION
Q137914,Argyroderma,PLANT
Q137968,Petrocosmea,PLANT
Q1380,Capsicum annuum,PLANT
Q1381,Dave Arneson,PERSON
Q1382,Piran,LOCATION
Q1382713,,UNKNOWN
Q1383,Lake Huron,LOCATION
Q138311,,LOCATION
Q138345,,ORGANISATION
Q138367,,LOCATION
Q1384,,LOCATION
Q1385,Cerium,SUBSTANCE
Q1386,Praseodymium,SUBSTANCE
Q1387,Rhode Island,LOCATION
Q1387214,,UNKNOWN
Q1388,Neodymium,SUBSTANCE
Q138838,Cibotium,PLANT
Q1388830,,UNKNOWN
Q1389,St. Cecilia's Church_ Cologne,INSTALLATION
Q1390,Insect,ANIMAL
Q1391,Maryland,LOCATION
Q1392,Battle of Nieuwpoort,EVENT
Q1392178,,UNKNOWN
Q1393,Delaware,LOCATION
Q1393804,,UNKNOWN
Q1394,Vladimir Lenin,PERSON
Q1395,Leonardo Ortolani,PERSON
Q13955,Arabic,CONCEPT
Q1396,Europium,SUBSTANCE
Q1397,Ohio,LOCATION
Q139785,,PERSON
Q1398,Virgil,PERSON
Q140,Lion,ANIMAL
Q1400,Pennsylvania,LOCATION
Q1400231,,UNKNOWN
Q140075,,LOCATION
Q1401,Petrarch,PERSON
Q1401142,,UNKNOWN
Q1402,Giovanni Boccaccio,PERSON
Q1403,Luigi Pirandello,PERSON
Q1404,Uetersen,LOCATION
Q1405,Augustus,PERSON
Q1405205,,UNKNOWN
Q1407,Tiberius,PERSON
Q1408,New Jersey,LOCATION
Q1409,Caligula,PERSON
Q1410,Gibraltar,LOCATION
Q1411,Claudius,PERSON
Q1412,,CONCEPT
Q1413,Nero,PERSON
Q1414,Galba,PERSON
Q1415,Indiana,LOCATION
Q1415441,,UNKNOWN
Q1416,Otho,PERSON
Q1417,Vitellius,PERSON
Q1417205,Battle of Mons,EVENT
Q1418,Nokia,BUSINESS
Q141867,,EVENT
Q1419,Vespasian,PERSON
Q141956,Dinteranthus,PLANT
Q142,,LOCATION
Q1420393,,UNKNOWN
Q1421,Titus,PERSON
Q142117,,LOCATION
Q1421389,,UNKNOWN
Q1422,Juventus F.C.,SPORT_TEAM
Q1423,Domitian,PERSON
Q1424,Nerva,PERSON
Q1425,Trajan,PERSON
Q142555,,SPORT_TEAM
Q1426,Roger Federer,PERSON
Q1426348,,UNKNOWN
Q1427,Hadrian,PERSON
Q142747,Scadoxus,PLANT
Q1428,,LOCATION
Q14289857,,UNKNOWN
Q1429,Antoninus Pius,PERSON
Q1430,Marcus Aurelius,PERSON
Q1432,Wanfried,LOCATION
Q1433,Lucius Verus,PERSON
Q1433338,,UNKNOWN
Q1434,Commodus,PERSON
Q1435,Zagreb,LOCATION
Q1436,Pertinax,PERSON
Q1436815,,UNKNOWN
Q1437,Rajasthan,LOCATION
Q14370331,,UNKNOWN
Q143776,Juttadinteria,PLANT
Q1437973,,UNKNOWN
Q1438,Campania,LOCATION
Q1439,Texas,LOCATION
Q1439157,,UNKNOWN
Q144,Dog,ANIMAL
Q1440,Didius Julianus,PERSON
Q14403907,,UNKNOWN
Q1442,Septimius Severus,PERSON
Q1443,Molise,LOCATION
Q1445,Tamil Nadu,LOCATION
Q1446,Caracalla,PERSON
Q144665,,PLANT
Q144670,Neonicholsonia,PLANT
Q144682,Gentiana,PLANT
Q1447,Apulia,LOCATION
Q1449,,LOCATION
Q145,,LOCATION
Q1450,Bruno Mars,PERSON
Q1451,Mount Pinatubo,LOCATION
Q145136,,PLANT
Q1452,Basilicata,LOCATION
Q1453,Alexandra Stan,PERSON
Q1454,North Carolina,LOCATION
Q1456,South Carolina,LOCATION
Q1457,U.C. Sampdoria,SPORT_TEAM
Q1458,Calabria,LOCATION
Q1459,Long-eared hedgehog,ANIMAL
Q145956,,PLANT
Q146,Cat,ANIMAL
Q1460,,LOCATION
Q1460840,,UNKNOWN
Q1461,Manila,LOCATION
Q1462,Sardinia,LOCATION
Q1463,Ferdinand Marcos,PERSON
Q146394,,PLANT
Q1464,Benigno Aquino III,PERSON
Q1464480,,UNKNOWN
Q1464982,,UNKNOWN
Q1465,Feltre,LOCATION
Q1465812,,UNKNOWN
Q1466,Unbiunium,SUBSTANCE
Q1466736,,UNKNOWN
Q1467,Cebu City,LOCATION
Q1468,Eschwege,LOCATION
Q1469,Loire,LOCATION
Q1470,M. C. Escher,PERSON
Q147047,,PLANT
Q147085,,CONCEPT
Q1471,Seine,LOCATION
Q1473,Davao City,LOCATION
Q1475,Quezon City,LOCATION
Q1476,Le Mans,LOCATION
Q1478,Caloocan,LOCATION
Q1479,,LOCATION
Q148,,LOCATION
Q1480,Corazon Aquino,PERSON
Q1480985,,UNKNOWN
Q1481,Felsberg_ Hesse,LOCATION
Q148111,Ceratophyllum submersum,PLANT
Q1482,Cavite City,LOCATION
Q148220,,BUSINESS
Q1484,Mayon,LOCATION
Q148468,Mitrophyllum,PLANT
Q1484980,,UNKNOWN
Q1486,Buenos Aires,LOCATION
Q14860791,,UNKNOWN
Q14865348,,UNKNOWN
Q1488,Robert Brasillach,PERSON
Q1489,Mexico City,LOCATION
Q1490,Tokyo,LOCATION
Q149014,Miersiella umbellata,PLANT
Q1491,La Paz,LOCATION
Q1492,,LOCATION
Q1493,Pineapple,PLANT
Q1494,Mississippi,LOCATION
Q1496,Ferdinand Magellan,PERSON
Q1497,,LOCATION
Q1498,Uttar Pradesh,LOCATION
Q1499,Uttarakhand,LOCATION
Q14996968,Institute of Directors,ORGANISATION
Q15,,LOCATION
Q150,,CONCEPT
Q15013,,UNKNOWN
Q1502,Mizoram,LOCATION
Q1503,Manuel L. Quezon,PERSON
Q15031,Xi Jinping,PERSON
Q1504,Cublize,LOCATION
Q1505,Sikkim,LOCATION
Q1505649,,UNKNOWN
Q1506,Place des Terreaux,INSTALLATION
Q1507,Patagonia,LOCATION
Q150747,,PERSON
Q1507630,,UNKNOWN
Q150769,Opuntia macrocentra,PLANT
Q1508,Makati,LOCATION
Q1509,Tennessee,LOCATION
Q1509992,Gerald Reitlinger,PERSON
Q1511,Richard Wagner,PERSON
Q1512,Robert Louis Stevenson,PERSON
Q1513,Nagpur,LOCATION
Q1514,Janis Joplin,PERSON
Q1514249,,UNKNOWN
Q1515,Abidjan,LOCATION
Q1517,Briedern,LOCATION
Q1519,Abu Dhabi,LOCATION
Q151907,,SPORT_TEAM
Q151985,Ardennes,LOCATION
Q152,Fish,ANIMAL
Q1520,Astana,LOCATION
Q152008,Operation Michael,EVENT
Q152057,,BUSINESS
Q152099,Constantine I of Greece,PERSON
Q1521,Lyon Cathedral,INSTALLATION
Q15214531,,UNKNOWN
Q152171,,INSTITUTION
Q1522,New Mexico,LOCATION
Q1523,Ramesses II,PERSON
Q1524,,LOCATION
Q1526,Ramesses I,PERSON
Q1526018,,UNKNOWN
Q1526974,,UNKNOWN
Q1527,Minnesota,LOCATION
